Physical restraint,Iowa,"1,425 ",7 ,0.5 ,4 ,0.3 ,52 ,3.7 ,304 ,21.4 ,"1,001 ",70.3 ,1 to 3,0.1 ,53 ,3.7 ,"1,005 ",99.8 ,1 to 3,0.2 ,29 ,2.0 ,"1,424 ",100.0 
Physical restraint,Kansas,965 ,12 ,1.3 ,10 ,1.1 ,76 ,8.0 ,102 ,10.7 ,682 ,71.6 ,0 ,0.0 ,70 ,7.4 ,736 ,98.3 ,13 ,1.7 ,28 ,2.9 ,"1,396 ",99.9 
Physical restraint,Kentucky,"2,698 ",1 to 3,0.0 ,12 ,0.4 ,129 ,4.8 ,579 ,21.5 ,"1,796 ",66.8 ,0 ,0.0 ,170 ,6.3 ,"1,616 ",99.3 ,11 ,0.7 ,31 ,1.1 ,"1,422 ",100.0 
Physical restraint,Louisiana,97 ,0 ,0.0 ,0 ,0.0 ,1 to 3,3.3 ,65 ,70.7 ,24 ,26.1 ,0 ,0.0 ,0 ,0.0 ,50 ,90.9 ,5 ,9.1 ,1 to 3,2.1 ,"1,343 ",100.0 
Physical restraint,Maine,681 ,1 to 3,0.3 ,4 ,0.6 ,11 ,1.6 ,36 ,5.3 ,608 ,89.9 ,1 to 3,0.1 ,14 ,2.1 ,582 ,99.1 ,5 ,0.9 ,6 ,0.9 ,573 ,100.0 
Physical restraint,Maryland,"1,032 ",0 ,0.0 ,17 ,1.7 ,69 ,6.8 ,426 ,41.9 ,434 ,42.7 ,1 to 3,0.3 ,68 ,6.7 ,854 ,98.3 ,15 ,1.7 ,19 ,1.8 ,"1,435 ",100.0 
Physical restraint,Massachusetts,724 ,1 to 3,0.3 ,11 ,1.5 ,206 ,28.8 ,142 ,19.9 ,317 ,44.3 ,0 ,0.0 ,37 ,5.2 ,565 ,98.4 ,9 ,1.6 ,63 ,8.7 ,"1,859 ",100.0 
Physical restraint,Michigan,"2,112 ",16 ,0.8 ,11 ,0.5 ,72 ,3.4 ,424 ,20.2 ,"1,532 ",72.8 ,1 to 3,0.0 ,48 ,2.3 ,"1,657 ",99.5 ,8 ,0.5 ,8 ,0.4 ,"3,672 ",100.0 
Physical restraint,Minnesota,"1,660 ",29 ,1.8 ,17 ,1.0 ,82 ,5.0 ,538 ,32.6 ,941 ,57.0 ,0 ,0.0 ,44 ,2.7 ,"1,461 ",99.4 ,9 ,0.6 ,30 ,1.8 ,"2,056 ",100.0 
Physical restraint,Mississippi,257 ,0 ,0.0 ,0 ,0.0 ,7 ,2.7 ,174 ,67.7 ,76 ,29.6 ,0 ,0.0 ,0 ,0.0 ,101 ,100.0 ,0 ,0.0 ,0 ,0.0 ,967 ,100.0 
Physical restraint,Missouri,"1,932 ",1 to 3,0.1 ,5 ,0.3 ,31 ,1.6 ,440 ,23.0 ,"1,393 ",72.8 ,0 ,0.0 ,42 ,2.2 ,"1,084 ",98.3 ,19 ,1.7 ,18 ,0.9 ,"2,281 ",100.0 
Physical restraint,Montana,102 ,14 ,14.0 ,0 ,0.0 ,1 to 3,3.0 ,6 ,6.0 ,73 ,73.0 ,0 ,0.0 ,4 ,4.0 ,61 ,96.8 ,1 to 3,3.2 ,5 ,4.9 ,794 ,100.0 
Physical restraint,Nebraska,310 ,5 ,1.6 ,1 to 3,1.0 ,33 ,10.7 ,44 ,14.2 ,207 ,67.0 ,1 to 3,0.3 ,16 ,5.2 ,250 ,99.6 ,1 to 3,0.4 ,1 to 3,1.0 ,"1,050 ",100.0 
Physical restraint,Nevada,"1,231 ",22 ,1.8 ,24 ,1.9 ,268 ,21.8 ,326 ,26.5 ,528 ,42.9 ,7 ,0.6 ,56 ,4.5 ,"1,217 ",100.0 ,0 ,0.0 ,14 ,1.1 ,652 ,100.0 
Physical restraint,New Hampshire,274 ,1 to 3,0.4 ,5 ,1.9 ,8 ,3.0 ,8 ,3.0 ,239 ,88.5 ,0 ,0.0 ,9 ,3.3 ,219 ,98.2 ,4 ,1.8 ,1 to 3,1.1 ,482 ,100.0 
Physical restraint,New Jersey,"1,072 ",1 to 3,0.2 ,32 ,3.0 ,133 ,12.5 ,340 ,31.9 ,536 ,50.2 ,1 to 3,0.1 ,23 ,2.2 ,915 ,99.5 ,5 ,0.5 ,10 ,0.9 ,"2,469 ",100.0 
Physical restraint,New Mexico,122 ,9 ,7.6 ,0 ,0.0 ,47 ,39.8 ,13 ,11.0 ,48 ,40.7 ,0 ,0.0 ,1 to 3,0.8 ,84 ,95.5 ,4 ,4.5 ,7 ,5.7 ,872 ,96.7 
Physical restraint,New York,"2,058 ",5 ,0.2 ,7 ,0.3 ,181 ,8.9 ,614 ,30.1 ,"1,184 ",58.0 ,0 ,0.0 ,49 ,2.4 ,"1,703 ",99.0 ,18 ,1.0 ,7 ,0.3 ,"4,894 ",100.0 
Physical restraint,North Carolina,85 ,0 ,0.0 ,0 ,0.0 ,1 to 3,2.4 ,20 ,23.5 ,62 ,72.9 ,0 ,0.0 ,1 to 3,1.2 ,53 ,100.0 ,0 ,0.0 ,1 to 3,2.4 ,"2,587 ",100.0 
Physical restraint,North Dakota,150 ,36 ,25.9 ,0 ,0.0 ,1 to 3,2.2 ,15 ,10.8 ,84 ,60.4 ,1 to 3,0.7 ,0 ,0.0 ,82 ,88.2 ,11 ,11.8 ,10 ,6.7 ,451 ,100.0 
Physical restraint,Ohio,"1,448 ",0 ,0.0 ,4 ,0.3 ,42 ,2.9 ,569 ,39.3 ,748 ,51.7 ,0 ,0.0 ,83 ,5.7 ,"1,222 ",99.8 ,1 to 3,0.2 ,18 ,1.2 ,"3,609 ",100.0 
Physical restraint,Oklahoma,451 ,36 ,8.0 ,0 ,0.0 ,38 ,8.4 ,123 ,27.3 ,221 ,49.1 ,0 ,0.0 ,32 ,7.1 ,266 ,99.6 ,1 to 3,0.4 ,21 ,4.7 ,"1,811 ",100.0 
Physical restraint,Oregon,932 ,29 ,3.1 ,12 ,1.3 ,112 ,12.1 ,53 ,5.7 ,653 ,70.3 ,1 to 3,0.2 ,68 ,7.3 ,847 ,99.6 ,1 to 3,0.4 ,50 ,5.4 ,"1,309 ",100.0 
Physical restraint,Pennsylvania,"1,363 ",1 to 3,0.1 ,7 ,0.5 ,97 ,7.1 ,362 ,26.7 ,833 ,61.3 ,0 ,0.0 ,58 ,4.3 ,"1,161 ",99.6 ,5 ,0.4 ,15 ,1.1 ,"3,056 ",93.0 
Physical restraint,Rhode Island,464 ,4 ,0.9 ,1 to 3,0.7 ,72 ,15.7 ,58 ,12.6 ,300 ,65.2 ,0 ,0.0 ,23 ,5.0 ,312 ,98.7 ,4 ,1.3 ,15 ,3.2 ,293 ,100.0 
Physical restraint,South Carolina,806 ,1 to 3,0.3 ,8 ,1.0 ,13 ,1.6 ,488 ,61.2 ,267 ,33.5 ,0 ,0.0 ,20 ,2.5 ,534 ,98.5 ,8 ,1.5 ,29 ,3.6 ,"1,226 ",100.0 
Physical restraint,South Dakota,291 ,77 ,27.1 ,0 ,0.0 ,19 ,6.7 ,23 ,8.1 ,157 ,55.3 ,0 ,0.0 ,8 ,2.8 ,111 ,94.1 ,7 ,5.9 ,13 ,4.5 ,687 ,100.0 
Physical restraint,Tennessee,869 ,1 to 3,0.1 ,7 ,0.8 ,25 ,2.9 ,290 ,33.4 ,522 ,60.1 ,0 ,0.0 ,23 ,2.6 ,660 ,99.8 ,1 to 3,0.2 ,11 ,1.3 ,"1,798 ",90.7 
Physical restraint,Texas,"5,175 ",22 ,0.4 ,44 ,0.9 ,"1,849 ",36.4 ,"1,019 ",20.1 ,"1,995 ",39.3 ,1 to 3,0.0 ,149 ,2.9 ,"3,320 ",97.2 ,95 ,2.8 ,273 ,5.3 ,"8,574 ",100.0 
Physical restraint,Utah,321 ,4 ,1.3 ,5 ,1.6 ,35 ,10.9 ,12 ,3.8 ,250 ,78.1 ,4 ,1.3 ,10 ,3.1 ,261 ,99.6 ,1 to 3,0.4 ,19 ,5.9 ,990 ,100.0 
Physical restraint,Vermont,478 ,4 ,0.9 ,0 ,0.0 ,4 ,0.9 ,17 ,3.7 ,423 ,92.6 ,0 ,0.0 ,9 ,2.0 ,316 ,93.8 ,21 ,6.2 ,1 to 3,0.6 ,307 ,100.0 
Physical restraint,Virginia,732 ,1 to 3,0.3 ,4 ,0.6 ,25 ,3.5 ,366 ,50.8 ,290 ,40.2 ,0 ,0.0 ,34 ,4.7 ,556 ,98.1 ,11 ,1.9 ,7 ,1.0 ,"1,969 ",99.7 
Physical restraint,Washington,634 ,17 ,2.7 ,15 ,2.4 ,68 ,10.7 ,62 ,9.8 ,408 ,64.5 ,5 ,0.8 ,58 ,9.2 ,572 ,99.8 ,1 to 3,0.2 ,19 ,3.0 ,"2,282 ",99.5 
Physical restraint,West Virginia,299 ,0 ,0.0 ,1 to 3,1.0 ,8 ,2.7 ,20 ,6.7 ,250 ,84.2 ,0 ,0.0 ,16 ,5.4 ,196 ,99.0 ,1 to 3,1.0 ,0 ,0.0 ,730 ,100.0 
Physical restraint,Wisconsin,"2,259 ",63 ,2.8 ,27 ,1.2 ,156 ,6.9 ,424 ,18.8 ,"1,470 ",65.2 ,1 to 3,0.0 ,115 ,5.1 ,"1,833 ",99.8 ,1 to 3,0.2 ,78 ,3.5 ,"2,244 ",98.8 
Physical restraint,Wyoming,171 ,6 ,3.6 ,0 ,0.0 ,12 ,7.1 ,1 to 3,1.2 ,149 ,88.2 ,0 ,0.0 ,0 ,0.0 ,142 ,98.6 ,1 to 3,1.4 ,4 ,2.3 ,360 ,100.0 
,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 47,270 public school students subjected to physical restraint, 554 (1.2%) were American Indian or Alaska Native, 35,597 (98.9%) were students with disabilities served under the Individuals with Disabilities Education Act (IDEA), and 382 (1.1%) were students with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.",,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1-3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that the midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at  http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
