Year,State,NatIon_ID,State_ID,Region_ID,Division_ID,Personnel Type,"Teachers
(Highly Qualified) /
Paraprofessionals
(Qualified)","Teachers
(Not Highly Qualified) /
Paraprofessionals
(Not Qualified)","Teachers /
Paraprofessionals
Total",Fully Certified ,Not Fully Certified,Fully Certified/Not Fully Certified Total
2009,Arizona                                                     ,,4,4,8,Special Education Paraprofessionals for Ages 3N/A5                                 ,880,226,"1,106",          N/A,          N/A,          N/A
2009,Arizona                                                     ,,4,4,8,Special Education Paraprofessionals for Ages 6N/A21                                ,"6,342","1,367","7,710",          N/A,          N/A,          N/A
2009,Arizona                                                     ,,4,4,8,Total Special Education Paraprofessionals                                        ,"7,222","1,593","8,815",          N/A,          N/A,          N/A
2009,Arizona                                                     ,,4,4,8,Audiologists                                                                     ,          N/A,          N/A,          N/A,38,2,40
2009,Arizona                                                     ,,4,4,8,SpeechN/ALanguage Pathologists                                                     ,          N/A,          N/A,          N/A,"1,252",63,"1,315"
2009,Arizona                                                     ,,4,4,8,Interpreters                                                                     ,          N/A,          N/A,          N/A,154,60,214
2009,Arizona                                                     ,,4,4,8,Psychologists                                                                    ,          N/A,          N/A,          N/A,862,29,891
2009,Arizona                                                     ,,4,4,8,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,359,7,365
2009,Arizona                                                     ,,4,4,8,Physical Therapists                                                              ,          N/A,          N/A,          N/A,152,2,154
2009,Arizona                                                     ,,4,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,260,14,274
2009,Arizona                                                     ,,4,4,8,Social Workers                                                                   ,          N/A,          N/A,          N/A,223,11,234
2009,Arizona                                                     ,,4,4,8,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,511,65,576
2009,Arizona                                                     ,,4,4,8,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,477,20,497
2009,Arizona                                                     ,,4,4,8,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,31,0,31
2009,Arkansas                                                    ,,5,3,7,Special Education Teachers for Ages 3N/A5                                          ,495,141,636,          N/A,          N/A,          N/A
2009,Arkansas                                                    ,,5,3,7,Special Education Teachers for Ages 6N/A21                                         ,"3,566",283,"3,848",          N/A,          N/A,          N/A
2009,Arkansas                                                    ,,5,3,7,Total Special Education Teachers                                                 ,"4,061",423,"4,484",          N/A,          N/A,          N/A
2009,Arkansas                                                    ,,5,3,7,Special Education Paraprofessionals for Ages 3N/A5                                 ,570,173,744,          N/A,          N/A,          N/A
2009,Arkansas                                                    ,,5,3,7,Special Education Paraprofessionals for Ages 6N/A21                                ,"2,274",237,"2,510",          N/A,          N/A,          N/A
2009,Arkansas                                                    ,,5,3,7,Total Special Education Paraprofessionals                                        ,"2,844",410,"3,254",          N/A,          N/A,          N/A
2009,Arkansas                                                    ,,5,3,7,Audiologists                                                                     ,          N/A,          N/A,          N/A,6,0,6
2009,Arkansas                                                    ,,5,3,7,SpeechN/ALanguage Pathologists                                                     ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2009,Arkansas                                                    ,,5,3,7,Interpreters                                                                     ,          N/A,          N/A,          N/A,37,3,40
2009,Arkansas                                                    ,,5,3,7,Psychologists                                                                    ,          N/A,          N/A,          N/A,170,5,175
2009,Arkansas                                                    ,,5,3,7,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,249,1,250
2009,Arkansas                                                    ,,5,3,7,Physical Therapists                                                              ,          N/A,          N/A,          N/A,139,2,140
2009,Arkansas                                                    ,,5,3,7,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,1,0,1
2009,Arkansas                                                    ,,5,3,7,Social Workers                                                                   ,          N/A,          N/A,          N/A,12,3,15
2009,Arkansas                                                    ,,5,3,7,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,42,1,43
2009,Arkansas                                                    ,,5,3,7,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,25,1,26
2009,Arkansas                                                    ,,5,3,7,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,15,3,18
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Special Education Teachers for Ages 3N/A5                                          ,28,2,29,          N/A,          N/A,          N/A
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Special Education Teachers for Ages 6N/A21                                         ,465,30,495,          N/A,          N/A,          N/A
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Total Special Education Teachers                                                 ,493,32,525,          N/A,          N/A,          N/A
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Special Education Paraprofessionals for Ages 3N/A5                                 ,40,6,46,          N/A,          N/A,          N/A
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Special Education Paraprofessionals for Ages 6N/A21                                ,636,46,682,          N/A,          N/A,          N/A
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Total Special Education Paraprofessionals                                        ,677,52,729,          N/A,          N/A,          N/A
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Audiologists                                                                     ,          N/A,          N/A,          N/A,14,0,14
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,SpeechN/ALanguage Pathologists                                                     ,          N/A,          N/A,          N/A,127,4,131
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Interpreters                                                                     ,          N/A,          N/A,          N/A,3,0,3
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Psychologists                                                                    ,          N/A,          N/A,          N/A,91,0,91
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,65,1,65
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Physical Therapists                                                              ,          N/A,          N/A,          N/A,40,0,40
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,21,2,23
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Social Workers                                                                   ,          N/A,          N/A,          N/A,35,3,38
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,18,0,18
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,75,4,79
2009,Bur. of Indian Affairs                                      ,AI_Territory_National,,,,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,2,0,2
2009,California                                                  ,,6,4,9,Special Education Teachers for Ages 3N/A5                                          ,"2,143",88,"2,231",          N/A,          N/A,          N/A
2009,California                                                  ,,6,4,9,Special Education Teachers for Ages 6N/A21                                         ,"19,604","1,127","20,731",          N/A,          N/A,          N/A
2009,California                                                  ,,6,4,9,Total Special Education Teachers                                                 ,"21,747","1,215","22,962",          N/A,          N/A,          N/A
2009,California                                                  ,,6,4,9,Special Education Paraprofessionals for Ages 3N/A5                                 ,"4,305",176,"4,481",          N/A,          N/A,          N/A
2009,California                                                  ,,6,4,9,Special Education Paraprofessionals for Ages 6N/A21                                ,"43,597","1,975","45,572",          N/A,          N/A,          N/A
2009,California                                                  ,,6,4,9,Total Special Education Paraprofessionals                                        ,"47,902","2,151","50,053",          N/A,          N/A,          N/A
2009,California                                                  ,,6,4,9,Audiologists                                                                     ,          N/A,          N/A,          N/A,136,2,137
2009,California                                                  ,,6,4,9,SpeechN/ALanguage Pathologists                                                     ,          N/A,          N/A,          N/A,"5,787",272,"6,059"
2009,California                                                  ,,6,4,9,Interpreters                                                                     ,          N/A,          N/A,          N/A,715,95,810
2009,California                                                  ,,6,4,9,Psychologists                                                                    ,          N/A,          N/A,          N/A,"4,343",50,"4,392"
2009,California                                                  ,,6,4,9,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,"1,112",18,"1,130"
2009,California                                                  ,,6,4,9,Physical Therapists                                                              ,          N/A,          N/A,          N/A,201,3,204
2009,California                                                  ,,6,4,9,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,8,0,8
2009,California                                                  ,,6,4,9,Social Workers                                                                   ,          N/A,          N/A,          N/A,227,7,234
2009,California                                                  ,,6,4,9,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,"1,749",92,"1,841"
2009,California                                                  ,,6,4,9,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,736,20,756
2009,California                                                  ,,6,4,9,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,206,2,208
2009,Colorado                                                    ,,8,4,8,Special Education Teachers for Ages 3N/A5                                          ,308,71,378,          N/A,          N/A,          N/A
2009,Colorado                                                    ,,8,4,8,Special Education Teachers for Ages 6N/A21                                         ,"4,376",480,"4,856",          N/A,          N/A,          N/A
2009,Colorado                                                    ,,8,4,8,Total Special Education Teachers                                                 ,"4,683",551,"5,234",          N/A,          N/A,          N/A
2009,Colorado                                                    ,,8,4,8,Special Education Paraprofessionals for Ages 3N/A5                                 ,367,0,367,          N/A,          N/A,          N/A
2009,Colorado                                                    ,,8,4,8,Special Education Paraprofessionals for Ages 6N/A21                                ,"6,169",0,"6,169",          N/A,          N/A,          N/A
2009,Colorado                                                    ,,8,4,8,Total Special Education Paraprofessionals                                        ,"6,536",0,"6,536",          N/A,          N/A,          N/A
2009,Colorado                                                    ,,8,4,8,Audiologists                                                                     ,          N/A,          N/A,          N/A,56,5,61
2009,Colorado                                                    ,,8,4,8,SpeechN/ALanguage Pathologists                                                     ,          N/A,          N/A,          N/A,931,84,"1,014"
2009,Colorado                                                    ,,8,4,8,Interpreters                                                                     ,          N/A,          N/A,          N/A,138,52,189
2009,Colorado                                                    ,,8,4,8,Psychologists                                                                    ,          N/A,          N/A,          N/A,562,45,608
2009,Colorado                                                    ,,8,4,8,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,317,8,325
2009,Colorado                                                    ,,8,4,8,Physical Therapists                                                              ,          N/A,          N/A,          N/A,89,1,90
2009,Colorado                                                    ,,8,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,30,4,34
2009,Colorado                                                    ,,8,4,8,Social Workers                                                                   ,          N/A,          N/A,          N/A,287,19,306
2009,Colorado                                                    ,,8,4,8,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,198,46,244
2009,Colorado                                                    ,,8,4,8,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,51,18,69
2009,Colorado                                                    ,,8,4,8,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,10,3,13
2009,Connecticut                                                 ,,9,1,1,Special Education Teachers for Ages 3N/A5                                          ,481,0,481,          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Special Education Teachers for Ages 6N/A21                                         ,"5,244",28,"5,271",          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Total Special Education Teachers                                                 ,"5,725",28,"5,752",          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Special Education Paraprofessionals for Ages 3N/A5                                 ,"1,181",0,"1,181",          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Special Education Paraprofessionals for Ages 6N/A21                                ,"8,061",0,"8,061",          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Total Special Education Paraprofessionals                                        ,"9,242",0,"9,242",          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Audiologists                                                                     ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,SpeechN/ALanguage Pathologists                                                     ,          N/A,          N/A,          N/A,"1,013",0,"1,013"
2009,Connecticut                                                 ,,9,1,1,Interpreters                                                                     ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Psychologists                                                                    ,          N/A,          N/A,          N/A,609,0,609
2009,Connecticut                                                 ,,9,1,1,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Physical Therapists                                                              ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,"1,756",0,"1,756"
2009,Connecticut                                                 ,,9,1,1,Social Workers                                                                   ,          N/A,          N/A,          N/A,449,0,449
2009,Connecticut                                                 ,,9,1,1,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2009,Connecticut                                                 ,,9,1,1,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,307,0,307
2009,Connecticut                                                 ,,9,1,1,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2009,Delaware                                                    ,,10,3,5,Special Education Teachers for Ages 3N/A5                                          ,0,0,0,          N/A,          N/A,          N/A
2009,Delaware                                                    ,,10,3,5,Special Education Teachers for Ages 6N/A21                                         ,533,67,600,          N/A,          N/A,          N/A
2009,Delaware                                                    ,,10,3,5,Total Special Education Teachers                                                 ,533,67,600,          N/A,          N/A,          N/A
2009,Delaware                                                    ,,10,3,5,Special Education Paraprofessionals for Ages 3N/A5                                 ,0,0,0,          N/A,          N/A,          N/A
2009,Delaware                                                    ,,10,3,5,Special Education Paraprofessionals for Ages 6N/A21                                ,274,863,"1,137",          N/A,          N/A,          N/A
2009,Delaware                                                    ,,10,3,5,Total Special Education Paraprofessionals                                        ,274,863,"1,137",          N/A,          N/A,          N/A
2009,Delaware                                                    ,,10,3,5,Audiologists                                                                     ,          N/A,          N/A,          N/A,34,0,34
2009,Delaware                                                    ,,10,3,5,SpeechN/ALanguage Pathologists                                                     ,          N/A,          N/A,          N/A,278,0,278
2009,Delaware                                                    ,,10,3,5,Interpreters                                                                     ,          N/A,          N/A,          N/A,0,0,0
2009,Delaware                                                    ,,10,3,5,Psychologists                                                                    ,          N/A,          N/A,          N/A,170,1,171
2009,Delaware                                                    ,,10,3,5,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,9,0,9
2009,Delaware                                                    ,,10,3,5,Physical Therapists                                                              ,          N/A,          N/A,          N/A,7,0,7
2009,Delaware                                                    ,,10,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,678,17,695
2009,Delaware                                                    ,,10,3,5,Social Workers                                                                   ,          N/A,          N/A,          N/A,30,0,30
2009,Delaware                                                    ,,10,3,5,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,243,0,243
2009,Delaware                                                    ,,10,3,5,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,620,1,621
2009,Delaware                                                    ,,10,3,5,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,0,0,0
2009,District of Columbia                                        ,,11,3,5,Special Education Teachers for Ages 3N/A5                                          ,63,7,70,          N/A,          N/A,          N/A
2009,District of Columbia                                        ,,11,3,5,Special Education Teachers for Ages 6N/A21                                         ,510,120,630,          N/A,          N/A,          N/A
2009,District of Columbia                                        ,,11,3,5,Total Special Education Teachers                                                 ,573,127,700,          N/A,          N/A,          N/A
2009,District of Columbia                                        ,,11,3,5,Special Education Paraprofessionals for Ages 3N/A5                                 ,433,23,456,          N/A,          N/A,          N/A
2009,District of Columbia                                        ,,11,3,5,Special Education Paraprofessionals for Ages 6N/A21                                ,426,21,447,          N/A,          N/A,          N/A
2009,District of Columbia                                        ,,11,3,5,Total Special Education Paraprofessionals                                        ,858,44,902,          N/A,          N/A,          N/A
2009,District of Columbia                                        ,,11,3,5,Audiologists                                                                     ,          N/A,          N/A,          N/A,1,0,1
2009,District of Columbia                                        ,,11,3,5,SpeechN/ALanguage Pathologists                                                     ,          N/A,          N/A,          N/A,76,2,78
2009,District of Columbia                                        ,,11,3,5,Interpreters                                                                     ,          N/A,          N/A,          N/A,0,0,0
2009,District of Columbia                                        ,,11,3,5,Psychologists                                                                    ,          N/A,          N/A,          N/A,82,1,83
2009,District of Columbia                                        ,,11,3,5,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,11,0,11
2009,District of Columbia                                        ,,11,3,5,Physical Therapists                                                              ,          N/A,          N/A,          N/A,4,0,4
2009,District of Columbia                                        ,,11,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,10,0,10
2009,District of Columbia                                        ,,11,3,5,Social Workers                                                                   ,          N/A,          N/A,          N/A,90,17,107
2009,District of Columbia                                        ,,11,3,5,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,1,0,1
2009,District of Columbia                                        ,,11,3,5,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,7,2,9
2009,District of Columbia                                        ,,11,3,5,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,0,0,0
2009,Florida                                                     ,,12,3,5,Special Education Teachers for Ages 3N/A5                                          ,"5,615",299,"5,914",          N/A,          N/A,          N/A
2009,Florida                                                     ,,12,3,5,Special Education Teachers for Ages 6N/A21                                         ,"10,042","2,085","12,127",          N/A,          N/A,          N/A
2009,Florida                                                     ,,12,3,5,Total Special Education Teachers                                                 ,"15,657","2,384","18,041",          N/A,          N/A,          N/A
2009,Florida                                                     ,,12,3,5,Special Education Paraprofessionals for Ages 3N/A5                                 ,968,800,"1,767",          N/A,          N/A,          N/A
2009,Florida                                                     ,,12,3,5,Special Education Paraprofessionals for Ages 6N/A21                                ,"7,692","5,128","12,820",          N/A,          N/A,          N/A
2009,Florida                                                     ,,12,3,5,Total Special Education Paraprofessionals                                        ,"8,660","5,928","14,587",          N/A,          N/A,          N/A
2009,Florida                                                     ,,12,3,5,Audiologists                                                                     ,          N/A,          N/A,          N/A,59,3,62
2009,Florida                                                     ,,12,3,5,SpeechN/ALanguage Pathologists                                                     ,          N/A,          N/A,          N/A,"2,936",16,"2,952"
2009,Florida                                                     ,,12,3,5,Interpreters                                                                     ,          N/A,          N/A,          N/A,432,71,503
2009,Florida                                                     ,,12,3,5,Psychologists                                                                    ,          N/A,          N/A,          N/A,"1,220",1,"1,221"
2009,Florida                                                     ,,12,3,5,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,589,3,592
2009,Florida                                                     ,,12,3,5,Physical Therapists                                                              ,          N/A,          N/A,          N/A,231,0,231
2009,Florida                                                     ,,12,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,209,0,209
2009,Florida                                                     ,,12,3,5,Social Workers                                                                   ,          N/A,          N/A,          N/A,521,0,521
2009,Florida                                                     ,,12,3,5,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,"1,069",0,"1,069"
2009,Florida                                                     ,,12,3,5,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,560,8,568
2009,Florida                                                     ,,12,3,5,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,82,0,82
2009,Georgia                                                     ,,13,3,5,Special Education Teachers for Ages 3N/A5                                          ,766,63,829,          N/A,          N/A,          N/A
2009,Georgia                                                     ,,13,3,5,Special Education Teachers for Ages 6N/A21                                         ,"15,514","1,358","16,872",          N/A,          N/A,          N/A
2009,Georgia                                                     ,,13,3,5,Total Special Education Teachers                                                 ,"16,280","1,421","17,701",          N/A,          N/A,          N/A
2009,Georgia                                                     ,,13,3,5,Special Education Paraprofessionals for Ages 3N/A5                                 ,"1,402",0,"1,402",          N/A,          N/A,          N/A
2009,Georgia                                                     ,,13,3,5,Special Education Paraprofessionals for Ages 6N/A21                                ,"11,414",0,"11,414",          N/A,          N/A,          N/A
2009,Georgia                                                     ,,13,3,5,Total Special Education Paraprofessionals                                        ,"12,817",0,"12,817",          N/A,          N/A,          N/A
