Retained in grade 11,Missouri,306 ,1 to 3,0.3 ,7 ,2.3 ,24 ,7.8 ,110 ,35.9 ,156 ,51.0 ,0 ,0.0 ,8 ,2.6 ,33 ,10.8 ,9 ,2.9 ,14 ,4.6 ,107 ,100.0 
Retained in grade 11,Montana,29 ,10 ,34.5 ,1 to 3,6.9 ,1 to 3,6.9 ,0 ,0.0 ,13 ,44.8 ,0 ,0.0 ,1 to 3,6.9 ,1 to 3,10.3 ,1 to 3,6.9 ,1 to 3,10.3 ,23 ,100.0 
Retained in grade 11,Nebraska,51 ,1 to 3,2.0 ,0 ,0.0 ,6 ,11.8 ,1 to 3,3.9 ,38 ,74.5 ,0 ,0.0 ,4 ,7.8 ,11 ,21.6 ,1 to 3,3.9 ,1 to 3,3.9 ,22 ,100.0 
Retained in grade 11,Nevada,114 ,5 ,4.4 ,1 to 3,2.6 ,25 ,21.9 ,9 ,7.9 ,68 ,59.6 ,1 to 3,0.9 ,1 to 3,2.6 ,24 ,21.1 ,1 to 3,1.8 ,4 ,3.5 ,43 ,100.0 
Retained in grade 11,New Hampshire,180 ,1 to 3,0.6 ,1 to 3,0.6 ,17 ,9.4 ,10 ,5.6 ,148 ,82.2 ,1 to 3,0.6 ,1 to 3,1.1 ,29 ,16.1 ,17 ,9.4 ,11 ,6.1 ,48 ,100.0 
Retained in grade 11,New Jersey,343 ,1 to 3,0.9 ,10 ,2.9 ,125 ,36.4 ,129 ,37.6 ,71 ,20.7 ,0 ,0.0 ,5 ,1.5 ,75 ,21.9 ,7 ,2.0 ,33 ,9.6 ,151 ,100.0 
Retained in grade 11,New Mexico,260 ,48 ,18.5 ,1 to 3,0.8 ,154 ,59.2 ,10 ,3.8 ,40 ,15.4 ,0 ,0.0 ,6 ,2.3 ,29 ,11.2 ,6 ,2.3 ,39 ,15.0 ,70 ,100.0 
Retained in grade 11,New York,"2,705 ",33 ,1.2 ,198 ,7.3 ,"1,197 ",44.3 ,907 ,33.5 ,353 ,13.0 ,4 ,0.1 ,13 ,0.5 ,468 ,17.3 ,26 ,1.0 ,377 ,13.9 ,659 ,100.0 
Retained in grade 11,North Carolina,"1,837 ",45 ,2.4 ,26 ,1.4 ,294 ,16.0 ,767 ,41.8 ,629 ,34.2 ,5 ,0.3 ,71 ,3.9 ,287 ,15.6 ,31 ,1.7 ,84 ,4.6 ,453 ,100.0 
Retained in grade 11,North Dakota,15 ,1 to 3,20.0 ,0 ,0.0 ,1 to 3,13.3 ,1 to 3,13.3 ,8 ,53.3 ,0 ,0.0 ,0 ,0.0 ,1 to 3,20.0 ,0 ,0.0 ,0 ,0.0 ,15 ,100.0 
Retained in grade 11,Ohio,"1,409 ",1 to 3,0.2 ,10 ,0.7 ,100 ,7.1 ,553 ,39.2 ,667 ,47.3 ,0 ,0.0 ,76 ,5.4 ,211 ,15.0 ,19 ,1.3 ,34 ,2.4 ,254 ,100.0 
Retained in grade 11,Oklahoma,334 ,47 ,14.1 ,5 ,1.5 ,69 ,20.7 ,68 ,20.4 ,130 ,38.9 ,1 to 3,0.9 ,12 ,3.6 ,63 ,18.9 ,1 to 3,0.9 ,23 ,6.9 ,125 ,100.0 
Retained in grade 11,Oregon,711 ,7 ,1.0 ,13 ,1.8 ,276 ,38.8 ,18 ,2.5 ,341 ,48.0 ,20 ,2.8 ,36 ,5.1 ,98 ,13.8 ,10 ,1.4 ,58 ,8.2 ,51 ,100.0 
Retained in grade 11,Pennsylvania,954 ,1 to 3,0.2 ,15 ,1.6 ,156 ,16.4 ,256 ,26.8 ,495 ,51.9 ,0 ,0.0 ,30 ,3.1 ,182 ,19.1 ,29 ,3.0 ,45 ,4.7 ,350 ,100.0 
Retained in grade 11,Rhode Island,76 ,1 to 3,1.3 ,0 ,0.0 ,24 ,31.6 ,14 ,18.4 ,33 ,43.4 ,0 ,0.0 ,4 ,5.3 ,12 ,15.8 ,4 ,5.3 ,5 ,6.6 ,33 ,100.0 
Retained in grade 11,South Carolina,737 ,1 to 3,0.4 ,4 ,0.5 ,42 ,5.7 ,328 ,44.5 ,346 ,46.9 ,0 ,0.0 ,14 ,1.9 ,122 ,16.6 ,16 ,2.2 ,29 ,3.9 ,165 ,100.0 
Retained in grade 11,South Dakota,110 ,22 ,20.0 ,4 ,3.6 ,12 ,10.9 ,1 to 3,2.7 ,61 ,55.5 ,0 ,0.0 ,8 ,7.3 ,9 ,8.2 ,1 to 3,2.7 ,1 to 3,2.7 ,32 ,100.0 
Retained in grade 11,Tennessee,588 ,0 ,0.0 ,7 ,1.2 ,48 ,8.2 ,367 ,62.4 ,155 ,26.4 ,1 to 3,0.2 ,10 ,1.7 ,72 ,12.2 ,1 to 3,0.5 ,18 ,3.1 ,145 ,100.0 
Retained in grade 11,Texas,"4,845 ",16 ,0.3 ,87 ,1.8 ,"2,820 ",58.2 ,840 ,17.3 ,"1,026 ",21.2 ,1 to 3,0.1 ,53 ,1.1 ,436 ,9.0 ,205 ,4.2 ,505 ,10.4 ,"1,041 ",100.0 
Retained in grade 11,Utah,268 ,1 to 3,0.4 ,4 ,1.5 ,41 ,15.3 ,8 ,3.0 ,207 ,77.2 ,5 ,1.9 ,1 to 3,0.7 ,49 ,18.3 ,15 ,5.6 ,5 ,1.9 ,28 ,100.0 
Retained in grade 11,Vermont,35 ,0 ,0.0 ,1 to 3,2.9 ,0 ,0.0 ,1 to 3,2.9 ,33 ,94.3 ,0 ,0.0 ,0 ,0.0 ,7 ,20.0 ,5 ,14.3 ,1 to 3,5.7 ,24 ,100.0 
Retained in grade 11,Virginia,930 ,1 to 3,0.1 ,66 ,7.1 ,295 ,31.7 ,310 ,33.3 ,235 ,25.3 ,0 ,0.0 ,23 ,2.5 ,118 ,12.7 ,25 ,2.7 ,320 ,34.4 ,267 ,100.0 
Retained in grade 11,Washington,"1,183 ",21 ,1.8 ,70 ,5.9 ,325 ,27.5 ,120 ,10.1 ,530 ,44.8 ,31 ,2.6 ,86 ,7.3 ,193 ,16.3 ,37 ,3.1 ,103 ,8.7 ,214 ,100.0 
Retained in grade 11,West Virginia,118 ,0 ,0.0 ,0 ,0.0 ,1 to 3,1.7 ,11 ,9.3 ,103 ,87.3 ,0 ,0.0 ,1 to 3,1.7 ,8 ,6.8 ,1 to 3,1.7 ,0 ,0.0 ,60 ,100.0 
Retained in grade 11,Wisconsin,558 ,7 ,1.3 ,5 ,0.9 ,69 ,12.4 ,238 ,42.7 ,224 ,40.1 ,0 ,0.0 ,15 ,2.7 ,159 ,28.5 ,9 ,1.6 ,25 ,4.5 ,163 ,100.0 
Retained in grade 11,Wyoming,14 ,1 to 3,14.3 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,12 ,85.7 ,0 ,0.0 ,0 ,0.0 ,4 ,28.6 ,1 to 3,14.3 ,0 ,0.0 ,15 ,100.0 
,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 36,821 public school female students retained in grade 11, 464 (1.3%) were American Indian or Alaska Native, 4,942 (13.4%) were students with disabilities served under the Individuals with Disabilities Education Act (IDEA), and 904 (2.5%) were students with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.",,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1 to 3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that a midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,
,            Data reported in this table represent 100.0% of responding schools.,,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,
