Retained in grade 8,Nebraska,41 ,4 ,9.8 ,1 to 3,7.3 ,6 ,14.6 ,1 to 3,4.9 ,22 ,53.7 ,0 ,0.0 ,4 ,9.8 ,13 ,31.7 ,0 ,0.0 ,5 ,12.2 ,27 ,100.0 
Retained in grade 8,Nevada,544 ,5 ,0.9 ,9 ,1.7 ,290 ,53.3 ,97 ,17.8 ,108 ,19.9 ,12 ,2.2 ,23 ,4.2 ,73 ,13.4 ,9 ,1.7 ,115 ,21.1 ,89 ,100.0 
Retained in grade 8,New Hampshire,67 ,0 ,0.0 ,0 ,0.0 ,12 ,17.9 ,1 to 3,4.5 ,50 ,74.6 ,0 ,0.0 ,1 to 3,3.0 ,16 ,23.9 ,1 to 3,4.5 ,6 ,9.0 ,23 ,100.0 
Retained in grade 8,New Jersey,510 ,1 to 3,0.2 ,14 ,2.7 ,206 ,40.4 ,174 ,34.1 ,112 ,22.0 ,0 ,0.0 ,1 to 3,0.6 ,83 ,16.3 ,8 ,1.6 ,64 ,12.5 ,176 ,100.0 
Retained in grade 8,New Mexico,145 ,32 ,22.1 ,0 ,0.0 ,79 ,54.5 ,6 ,4.1 ,27 ,18.6 ,1 to 3,0.7 ,0 ,0.0 ,18 ,12.4 ,1 to 3,1.4 ,26 ,17.9 ,45 ,100.0 
Retained in grade 8,New York,"1,564 ",9 ,0.6 ,53 ,3.4 ,487 ,31.1 ,545 ,34.8 ,446 ,28.5 ,1 to 3,0.1 ,22 ,1.4 ,318 ,20.3 ,37 ,2.4 ,179 ,11.4 ,530 ,100.0 
Retained in grade 8,North Carolina,"1,268 ",13 ,1.0 ,17 ,1.3 ,202 ,15.9 ,443 ,34.9 ,545 ,43.0 ,1 to 3,0.2 ,45 ,3.5 ,330 ,26.0 ,30 ,2.4 ,110 ,8.7 ,300 ,100.0 
Retained in grade 8,North Dakota,25 ,13 ,52.0 ,1 to 3,8.0 ,0 ,0.0 ,1 to 3,8.0 ,8 ,32.0 ,0 ,0.0 ,0 ,0.0 ,10 ,40.0 ,0 ,0.0 ,5 ,20.0 ,11 ,100.0 
Retained in grade 8,Ohio,857 ,1 to 3,0.2 ,9 ,1.1 ,52 ,6.1 ,381 ,44.5 ,381 ,44.5 ,1 to 3,0.1 ,31 ,3.6 ,169 ,19.7 ,14 ,1.6 ,28 ,3.3 ,175 ,99.4 
Retained in grade 8,Oklahoma,388 ,57 ,14.7 ,1 to 3,0.5 ,87 ,22.4 ,79 ,20.4 ,140 ,36.1 ,1 to 3,0.3 ,22 ,5.7 ,71 ,18.3 ,1 to 3,0.8 ,44 ,11.3 ,111 ,100.0 
Retained in grade 8,Oregon,49 ,4 ,8.2 ,1 to 3,4.1 ,5 ,10.2 ,0 ,0.0 ,31 ,63.3 ,0 ,0.0 ,7 ,14.3 ,23 ,46.9 ,4 ,8.2 ,1 to 3,6.1 ,30 ,100.0 
Retained in grade 8,Pennsylvania,"1,318 ",1 to 3,0.1 ,15 ,1.1 ,146 ,11.1 ,327 ,24.8 ,789 ,59.9 ,1 to 3,0.1 ,39 ,3.0 ,271 ,20.6 ,37 ,2.8 ,36 ,2.7 ,374 ,100.0 
Retained in grade 8,Rhode Island,28 ,0 ,0.0 ,0 ,0.0 ,7 ,25.0 ,6 ,21.4 ,15 ,53.6 ,0 ,0.0 ,0 ,0.0 ,7 ,25.0 ,1 to 3,7.1 ,1 to 3,7.1 ,12 ,100.0 
Retained in grade 8,South Carolina,558 ,1 to 3,0.5 ,4 ,0.7 ,25 ,4.5 ,243 ,43.5 ,270 ,48.4 ,1 to 3,0.4 ,11 ,2.0 ,112 ,20.1 ,13 ,2.3 ,20 ,3.6 ,147 ,100.0 
Retained in grade 8,South Dakota,23 ,11 ,47.8 ,0 ,0.0 ,0 ,0.0 ,1 to 3,8.7 ,9 ,39.1 ,0 ,0.0 ,1 to 3,4.3 ,1 to 3,8.7 ,0 ,0.0 ,0 ,0.0 ,24 ,100.0 
Retained in grade 8,Tennessee,499 ,4 ,0.8 ,8 ,1.6 ,68 ,13.6 ,230 ,46.1 ,182 ,36.5 ,0 ,0.0 ,7 ,1.4 ,68 ,13.6 ,8 ,1.6 ,38 ,7.6 ,131 ,99.2 
Retained in grade 8,Texas,"3,952 ",15 ,0.4 ,56 ,1.4 ,"2,636 ",66.7 ,520 ,13.2 ,685 ,17.3 ,1 to 3,0.1 ,38 ,1.0 ,457 ,11.6 ,350 ,8.9 ,"1,056 ",26.7 ,"1,118 ",100.0 
Retained in grade 8,Utah,49 ,1 to 3,2.0 ,0 ,0.0 ,8 ,16.3 ,0 ,0.0 ,35 ,71.4 ,1 to 3,6.1 ,1 to 3,4.1 ,17 ,34.7 ,1 to 3,2.0 ,1 to 3,6.1 ,20 ,100.0 
Retained in grade 8,Vermont,24 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,24 ,100.0 ,0 ,0.0 ,0 ,0.0 ,5 ,20.8 ,1 to 3,4.2 ,0 ,0.0 ,16 ,100.0 
Retained in grade 8,Virginia,962 ,1 to 3,0.1 ,29 ,3.0 ,155 ,16.1 ,421 ,43.8 ,327 ,34.0 ,1 to 3,0.1 ,28 ,2.9 ,240 ,24.9 ,22 ,2.3 ,63 ,6.5 ,198 ,100.0 
Retained in grade 8,Washington,132 ,5 ,3.8 ,1 to 3,1.5 ,31 ,23.5 ,15 ,11.4 ,69 ,52.3 ,1 to 3,2.3 ,7 ,5.3 ,41 ,31.1 ,4 ,3.0 ,11 ,8.3 ,62 ,100.0 
Retained in grade 8,West Virginia,156 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,12 ,7.7 ,139 ,89.1 ,0 ,0.0 ,5 ,3.2 ,11 ,7.1 ,13 ,8.3 ,1 to 3,1.3 ,53 ,100.0 
Retained in grade 8,Wisconsin,83 ,1 to 3,1.2 ,4 ,4.8 ,13 ,15.7 ,22 ,26.5 ,40 ,48.2 ,0 ,0.0 ,1 to 3,3.6 ,24 ,28.9 ,0 ,0.0 ,9 ,10.8 ,59 ,100.0 
Retained in grade 8,Wyoming,15 ,0 ,0.0 ,0 ,0.0 ,1 to 3,13.3 ,0 ,0.0 ,13 ,86.7 ,0 ,0.0 ,0 ,0.0 ,6 ,40.0 ,0 ,0.0 ,1 to 3,13.3 ,12 ,100.0 
,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 37,208 public school students retained in grade 8, 397 (1.1%) were American Indian or Alaska Native, 6,321 (17.0%) were students with disabilities served under the Individuals with Disabilities Education Act (IDEA), and 1,839 (4.9%) were students with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.",,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1 to 3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that a midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,
,            Data reported in this table represent 100.0% of responding schools.,,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,
