Mechanical restraint,Kentucky,25 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,6 ,24.0 ,19 ,76.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,422 ",100.0 ,,,
Mechanical restraint,Louisiana,5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,5 ,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,343 ",100.0 ,,,
Mechanical restraint,Maine,4 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,4 ,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,573 ,100.0 ,,,
Mechanical restraint,Maryland,4 ,0 ,0.0 ,0 ,0.0 ,1 to 3,50.0 ,1 to 3,50.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,435 ",100.0 ,,,
Mechanical restraint,Massachusetts,17 ,0 ,0.0 ,0 ,0.0 ,4 ,23.5 ,8 ,47.1 ,5 ,29.4 ,0 ,0.0 ,0 ,0.0 ,1 to 3,5.9 ,0 ,0.0 ,"1,859 ",100.0 ,,,
Mechanical restraint,Michigan,39 ,1 to 3,5.1 ,0 ,0.0 ,1 to 3,7.7 ,11 ,28.2 ,21 ,53.8 ,0 ,0.0 ,1 to 3,5.1 ,1 to 3,5.1 ,0 ,0.0 ,"3,672 ",100.0 ,,,
Mechanical restraint,Minnesota,152 ,1 to 3,0.7 ,1 to 3,1.3 ,5 ,3.3 ,62 ,40.8 ,75 ,49.3 ,0 ,0.0 ,7 ,4.6 ,1 to 3,1.3 ,0 ,0.0 ,"2,056 ",100.0 ,,,
Mechanical restraint,Mississippi,105 ,1 to 3,1.9 ,0 ,0.0 ,1 to 3,1.9 ,50 ,47.6 ,51 ,48.6 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,1.9 ,967 ,100.0 ,,,
Mechanical restraint,Missouri,94 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,82 ,87.2 ,11 ,11.7 ,1 to 3,1.1 ,0 ,0.0 ,0 ,0.0 ,1 to 3,1.1 ,"2,281 ",100.0 ,,,
Mechanical restraint,Montana,1 to 3,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,794 ,100.0 ,,,
Mechanical restraint,Nebraska,19 ,0 ,0.0 ,0 ,0.0 ,6 ,31.6 ,6 ,31.6 ,7 ,36.8 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,050 ",100.0 ,,,
Mechanical restraint,Nevada,7 ,0 ,0.0 ,0 ,0.0 ,1 to 3,28.6 ,1 to 3,42.9 ,1 to 3,28.6 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,652 ,100.0 ,,,
Mechanical restraint,New Hampshire,6 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,6 ,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,482 ,100.0 ,,,
Mechanical restraint,New Jersey,10 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,6 ,60.0 ,4 ,40.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,10.0 ,0 ,0.0 ,"2,469 ",100.0 ,,,
Mechanical restraint,New Mexico,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,872 ,96.8 ,,,
Mechanical restraint,New York,5 ,0 ,0.0 ,1 to 3,40.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,60.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"4,894 ",100.0 ,,,
Mechanical restraint,North Carolina,18 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,11.1 ,15 ,83.3 ,0 ,0.0 ,1 to 3,5.6 ,0 ,0.0 ,0 ,0.0 ,"2,587 ",100.0 ,,,
Mechanical restraint,North Dakota,18 ,1 to 3,16.7 ,0 ,0.0 ,0 ,0.0 ,5 ,27.8 ,10 ,55.6 ,0 ,0.0 ,0 ,0.0 ,4 ,22.2 ,1 to 3,11.1 ,451 ,100.0 ,,,
Mechanical restraint,Ohio,24 ,0 ,0.0 ,0 ,0.0 ,1 to 3,8.3 ,15 ,62.5 ,5 ,20.8 ,0 ,0.0 ,1 to 3,8.3 ,0 ,0.0 ,0 ,0.0 ,"3,609 ",100.0 ,,,
Mechanical restraint,Oklahoma,8 ,1 to 3,25.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,37.5 ,1 to 3,37.5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,811 ",100.0 ,,,
Mechanical restraint,Oregon,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,309 ",100.0 ,,,
Mechanical restraint,Pennsylvania,86 ,0 ,0.0 ,0 ,0.0 ,16 ,18.6 ,21 ,24.4 ,47 ,54.7 ,0 ,0.0 ,1 to 3,2.3 ,4 ,4.7 ,5 ,5.8 ,"3,056 ",93.0 ,,,
Mechanical restraint,Rhode Island,36 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,36 ,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,293 ,100.0 ,,,
Mechanical restraint,South Carolina,184 ,0 ,0.0 ,0 ,0.0 ,1 to 3,0.5 ,140 ,76.1 ,43 ,23.4 ,0 ,0.0 ,0 ,0.0 ,6 ,3.3 ,16 ,8.7 ,"1,226 ",100.0 ,,,
Mechanical restraint,South Dakota,15 ,9 ,60.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,6 ,40.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,687 ,100.0 ,,,
Mechanical restraint,Tennessee,52 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,23 ,44.2 ,27 ,51.9 ,0 ,0.0 ,1 to 3,3.8 ,0 ,0.0 ,0 ,0.0 ,"1,798 ",90.9 ,,,
Mechanical restraint,Texas,"1,790 ",12 ,0.7 ,8 ,0.4 ,947 ,52.9 ,301 ,16.8 ,478 ,26.7 ,4 ,0.2 ,40 ,2.2 ,85 ,4.7 ,106 ,5.9 ,"8,574 ",100.0 ,,,
Mechanical restraint,Utah,26 ,1 to 3,7.7 ,0 ,0.0 ,4 ,15.4 ,1 to 3,11.5 ,15 ,57.7 ,1 to 3,7.7 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,990 ,100.0 ,,,
Mechanical restraint,Vermont,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,307 ,100.0 ,,,
Mechanical restraint,Virginia,69 ,0 ,0.0 ,0 ,0.0 ,4 ,5.8 ,55 ,79.7 ,5 ,7.2 ,0 ,0.0 ,5 ,7.2 ,0 ,0.0 ,0 ,0.0 ,"1,969 ",98.7 ,,,
Mechanical restraint,Washington,11 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,9 ,81.8 ,0 ,0.0 ,0 ,0.0 ,1 to 3,18.2 ,0 ,0.0 ,0 ,0.0 ,"2,282 ",100.0 ,,,
Mechanical restraint,West Virginia,10 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,4 ,40.0 ,4 ,40.0 ,0 ,0.0 ,1 to 3,20.0 ,0 ,0.0 ,0 ,0.0 ,730 ,100.0 ,,,
Mechanical restraint,Wisconsin,13 ,0 ,0.0 ,0 ,0.0 ,5 ,38.5 ,0 ,0.0 ,5 ,38.5 ,0 ,0.0 ,1 to 3,23.1 ,0 ,0.0 ,0 ,0.0 ,"2,244 ",98.8 ,,,
Mechanical restraint,Wyoming,4 ,0 ,0.0 ,0 ,0.0 ,1 to 3,50.0 ,0 ,0.0 ,1 to 3,50.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,360 ,100.0 ,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 4,062 public school students not served under the Individuals with Disabilities Education Act (IDEA) subjected to mechanical restraint, 53 (1.3%) were American Indian or Alaska Native.",,,,,,,,,,,,,,,,,,,,,,,,
,             Students not served under IDEA are the students without disabilities and those with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.,,,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1-3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that the midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at  http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
