Mechanical restraint,District of Columbia,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,204 ,100.0 ,,,,,
Mechanical restraint,Florida,7 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,4 ,57.1 ,1 to 3,28.6 ,0 ,0.0 ,1 to 3,14.3 ,0 ,0.0 ,"3,954 ",100.0 ,,,,,
Mechanical restraint,Georgia,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"2,444 ",99.8 ,,,,,
Mechanical restraint,Hawaii,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,287 ,100.0 ,,,,,
Mechanical restraint,Idaho,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,715 ,100.0 ,,,,,
Mechanical restraint,Illinois,6 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,50.0 ,1 to 3,50.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,16.7 ,"4,134 ",100.0 ,,,,,
Mechanical restraint,Indiana,11 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,4 ,36.4 ,5 ,45.5 ,0 ,0.0 ,1 to 3,18.2 ,0 ,0.0 ,"1,864 ",100.0 ,,,,,
Mechanical restraint,Iowa,4 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,50.0 ,1 to 3,50.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,424 ",100.0 ,,,,,
Mechanical restraint,Kansas,20 ,0 ,0.0 ,0 ,0.0 ,1 to 3,15.0 ,5 ,25.0 ,12 ,60.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,396 ",99.9 ,,,,,
Mechanical restraint,Kentucky,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,66.7 ,1 to 3,33.3 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,422 ",100.0 ,,,,,
Mechanical restraint,Louisiana,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,343 ",100.0 ,,,,,
Mechanical restraint,Maine,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,573 ,100.0 ,,,,,
Mechanical restraint,Maryland,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,435 ",100.0 ,,,,,
Mechanical restraint,Massachusetts,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,859 ",100.0 ,,,,,
Mechanical restraint,Michigan,13 ,0 ,0.0 ,0 ,0.0 ,1 to 3,23.1 ,1 to 3,23.1 ,7 ,53.8 ,0 ,0.0 ,0 ,0.0 ,1 to 3,7.7 ,"3,672 ",100.0 ,,,,,
Mechanical restraint,Minnesota,5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,40.0 ,1 to 3,40.0 ,0 ,0.0 ,1 to 3,20.0 ,0 ,0.0 ,"2,056 ",100.0 ,,,,,
Mechanical restraint,Mississippi,6 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,4 ,66.7 ,1 to 3,33.3 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,967 ,100.0 ,,,,,
Mechanical restraint,Missouri,15 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,4 ,26.7 ,11 ,73.3 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"2,281 ",100.0 ,,,,,
Mechanical restraint,Montana,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,794 ,100.0 ,,,,,
Mechanical restraint,Nebraska,6 ,0 ,0.0 ,0 ,0.0 ,1 to 3,33.3 ,1 to 3,16.7 ,1 to 3,50.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,050 ",100.0 ,,,,,
Mechanical restraint,Nevada,1 to 3,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,652 ,100.0 ,,,,,
Mechanical restraint,New Hampshire,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,482 ,100.0 ,,,,,
Mechanical restraint,New Jersey,5 ,0 ,0.0 ,0 ,0.0 ,1 to 3,40.0 ,1 to 3,60.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"2,469 ",100.0 ,,,,,
Mechanical restraint,New Mexico,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,872 ,96.7 ,,,,,
Mechanical restraint,New York,5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,40.0 ,1 to 3,60.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"4,894 ",100.0 ,,,,,
Mechanical restraint,North Carolina,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"2,587 ",100.0 ,,,,,
Mechanical restraint,North Dakota,5 ,1 to 3,40.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,60.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,451 ,100.0 ,,,,,
Mechanical restraint,Ohio,9 ,0 ,0.0 ,0 ,0.0 ,1 to 3,22.2 ,1 to 3,33.3 ,4 ,44.4 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"3,609 ",100.0 ,,,,,
Mechanical restraint,Oklahoma,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,811 ",100.0 ,,,,,
Mechanical restraint,Oregon,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,309 ",100.0 ,,,,,
Mechanical restraint,Pennsylvania,8 ,0 ,0.0 ,0 ,0.0 ,1 to 3,25.0 ,1 to 3,37.5 ,1 to 3,37.5 ,0 ,0.0 ,0 ,0.0 ,1 to 3,12.5 ,"3,056 ",93.0 ,,,,,
Mechanical restraint,Rhode Island,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,293 ,100.0 ,,,,,
Mechanical restraint,South Carolina,51 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,44 ,86.3 ,6 ,11.8 ,0 ,0.0 ,1 to 3,1 to 3,1 to 3,1 to 3,"1,226 ",100.0 ,,,,,
Mechanical restraint,South Dakota,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,687 ,100.0 ,,,,,
Mechanical restraint,Tennessee,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,798 ",90.7 ,,,,,
Mechanical restraint,Texas,84 ,0 ,0.0 ,0 ,0.0 ,36 ,42.9 ,29 ,34.5 ,18 ,21.4 ,0 ,0.0 ,1 to 3,1.2 ,7 ,8.3 ,"8,574 ",100.0 ,,,,,
Mechanical restraint,Utah,6 ,0 ,0.0 ,0 ,0.0 ,1 to 3,33.3 ,1 to 3,33.3 ,1 to 3,33.3 ,0 ,0.0 ,0 ,0.0 ,1 to 3,16.7 ,990 ,100.0 ,,,,,
Mechanical restraint,Vermont,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,307 ,100.0 ,,,,,
Mechanical restraint,Virginia,4 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,4 ,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,969 ",99.7 ,,,,,
Mechanical restraint,Washington,6 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,50.0 ,1 to 3,33.3 ,1 to 3,16.7 ,0 ,0.0 ,"2,282 ",99.5 ,,,,,
Mechanical restraint,West Virginia,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,730 ,100.0 ,,,,,
Mechanical restraint,Wisconsin,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"2,244 ",98.8 ,,,,,
Mechanical restraint,Wyoming,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,360 ,100.0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 327 public school female students with disabilities served under the Individuals with Disabilities Education Act (IDEA) subjected to mechanical restraint, 4 (1.2%) were American Indian or Alaska Native.",,,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1-3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that the midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at  http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
