Mechanical restraint,Colorado,17 ,0 ,0.0 ,0 ,0.0 ,1 to 3,17.6 ,5 ,29.4 ,8 ,47.1 ,0 ,0.0 ,1 to 3,5.9 ,0 ,0.0 ,"1,841 ",100.0 ,,,,,
Mechanical restraint,Connecticut,5 ,0 ,0.0 ,0 ,0.0 ,1 to 3,40.0 ,0 ,0.0 ,1 to 3,60.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,140 ",100.0 ,,,,,
Mechanical restraint,Delaware,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,227 ,100.0 ,,,,,
Mechanical restraint,District of Columbia,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,204 ,100.0 ,,,,,
Mechanical restraint,Florida,29 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,11 ,37.9 ,14 ,48.3 ,0 ,0.0 ,4 ,13.8 ,0 ,0.0 ,"3,954 ",100.0 ,,,,,
Mechanical restraint,Georgia,26 ,0 ,0.0 ,0 ,0.0 ,1 to 3,7.7 ,21 ,80.8 ,1 to 3,11.5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"2,444 ",99.8 ,,,,,
Mechanical restraint,Hawaii,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,287 ,100.0 ,,,,,
Mechanical restraint,Idaho,5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,5 ,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,715 ,100.0 ,,,,,
Mechanical restraint,Illinois,28 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,10 ,35.7 ,18 ,64.3 ,0 ,0.0 ,0 ,0.0 ,1 to 3,3.6 ,"4,134 ",100.0 ,,,,,
Mechanical restraint,Indiana,94 ,0 ,0.0 ,0 ,0.0 ,1 to 3,2.1 ,41 ,43.6 ,42 ,44.7 ,0 ,0.0 ,9 ,9.6 ,0 ,0.0 ,"1,864 ",100.0 ,,,,,
Mechanical restraint,Iowa,17 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,5 ,29.4 ,12 ,70.6 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,424 ",100.0 ,,,,,
Mechanical restraint,Kansas,92 ,1 to 3,1.1 ,0 ,0.0 ,10 ,10.9 ,11 ,12.0 ,70 ,76.1 ,0 ,0.0 ,0 ,0.0 ,1 to 3,2.2 ,"1,396 ",99.9 ,,,,,
Mechanical restraint,Kentucky,11 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,5 ,45.5 ,6 ,54.5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,422 ",100.0 ,,,,,
Mechanical restraint,Louisiana,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,343 ",100.0 ,,,,,
Mechanical restraint,Maine,20 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,5.0 ,19 ,95.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,10.0 ,573 ,100.0 ,,,,,
Mechanical restraint,Maryland,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,435 ",100.0 ,,,,,
Mechanical restraint,Massachusetts,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,859 ",100.0 ,,,,,
Mechanical restraint,Michigan,56 ,1 to 3,1.8 ,0 ,0.0 ,5 ,8.9 ,17 ,30.4 ,33 ,58.9 ,0 ,0.0 ,0 ,0.0 ,1 to 3,1.8 ,"3,672 ",100.0 ,,,,,
Mechanical restraint,Minnesota,43 ,1 to 3,4.7 ,1 to 3,7.0 ,4 ,9.3 ,1 to 3,7.0 ,29 ,67.4 ,0 ,0.0 ,1 to 3,4.7 ,0 ,0.0 ,"2,056 ",100.0 ,,,,,
Mechanical restraint,Mississippi,36 ,0 ,0.0 ,0 ,0.0 ,1 to 3,5.6 ,24 ,66.7 ,10 ,27.8 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,967 ,100.0 ,,,,,
Mechanical restraint,Missouri,71 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,9 ,12.7 ,62 ,87.3 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"2,281 ",100.0 ,,,,,
Mechanical restraint,Montana,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,794 ,100.0 ,,,,,
Mechanical restraint,Nebraska,18 ,0 ,0.0 ,0 ,0.0 ,4 ,22.2 ,7 ,38.9 ,7 ,38.9 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,050 ",100.0 ,,,,,
Mechanical restraint,Nevada,24 ,0 ,0.0 ,0 ,0.0 ,7 ,29.2 ,8 ,33.3 ,9 ,37.5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,652 ,100.0 ,,,,,
Mechanical restraint,New Hampshire,7 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,7 ,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,482 ,100.0 ,,,,,
Mechanical restraint,New Jersey,16 ,0 ,0.0 ,1 to 3,12.5 ,4 ,25.0 ,6 ,37.5 ,4 ,25.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"2,469 ",100.0 ,,,,,
Mechanical restraint,New Mexico,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,872 ,96.7 ,,,,,
Mechanical restraint,New York,10 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,20.0 ,8 ,80.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"4,894 ",100.0 ,,,,,
Mechanical restraint,North Carolina,4 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,50.0 ,1 to 3,50.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"2,587 ",100.0 ,,,,,
Mechanical restraint,North Dakota,18 ,7 ,38.9 ,0 ,0.0 ,1 to 3,11.1 ,1 to 3,11.1 ,7 ,38.9 ,0 ,0.0 ,0 ,0.0 ,6 ,33.3 ,451 ,100.0 ,,,,,
Mechanical restraint,Ohio,22 ,0 ,0.0 ,0 ,0.0 ,4 ,18.2 ,5 ,22.7 ,12 ,54.5 ,0 ,0.0 ,1 to 3,4.5 ,0 ,0.0 ,"3,609 ",100.0 ,,,,,
Mechanical restraint,Oklahoma,16 ,1 to 3,12.5 ,0 ,0.0 ,1 to 3,12.5 ,4 ,25.0 ,8 ,50.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,811 ",100.0 ,,,,,
Mechanical restraint,Oregon,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,309 ",100.0 ,,,,,
Mechanical restraint,Pennsylvania,34 ,0 ,0.0 ,0 ,0.0 ,6 ,17.6 ,11 ,32.4 ,17 ,50.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,2.9 ,"3,056 ",93.0 ,,,,,
Mechanical restraint,Rhode Island,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,293 ,100.0 ,,,,,
Mechanical restraint,South Carolina,144 ,0 ,0.0 ,0 ,0.0 ,1 to 3,1.4 ,113 ,78.5 ,25 ,17.4 ,0 ,0.0 ,4 ,2.8 ,4 ,2.8 ,"1,226 ",100.0 ,,,,,
Mechanical restraint,South Dakota,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,687 ,100.0 ,,,,,
Mechanical restraint,Tennessee,14 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,5 ,35.7 ,9 ,64.3 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,798 ",90.7 ,,,,,
Mechanical restraint,Texas,486 ,1 to 3,0.2 ,1 to 3,0.6 ,214 ,44.0 ,139 ,28.6 ,120 ,24.7 ,1 to 3,0.4 ,7 ,1.4 ,45 ,9.3 ,"8,574 ",100.0 ,,,,,
Mechanical restraint,Utah,34 ,1 to 3,2.9 ,0 ,0.0 ,6 ,17.6 ,4 ,11.8 ,21 ,61.8 ,0 ,0.0 ,1 to 3,5.9 ,12 ,35.3 ,990 ,100.0 ,,,,,
Mechanical restraint,Vermont,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,307 ,100.0 ,,,,,
Mechanical restraint,Virginia,27 ,0 ,0.0 ,0 ,0.0 ,1 to 3,7.4 ,21 ,77.8 ,4 ,14.8 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,969 ",99.7 ,,,,,
Mechanical restraint,Washington,33 ,1 to 3,1 to 3,1 to 3,6.1 ,4 ,12.1 ,4 ,12.1 ,16 ,48.5 ,4 ,12.1 ,1 to 3,6.1 ,1 to 3,1 to 3,"2,282 ",99.5 ,,,,,
Mechanical restraint,West Virginia,5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,5 ,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,730 ,100.0 ,,,,,
Mechanical restraint,Wisconsin,17 ,1 to 3,11.8 ,0 ,0.0 ,0 ,0.0 ,1 to 3,17.6 ,11 ,64.7 ,0 ,0.0 ,1 to 3,5.9 ,0 ,0.0 ,"2,244 ",98.8 ,,,,,
Mechanical restraint,Wyoming,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,360 ,100.0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 1,799 public school students with disabilities served under the Individuals with Disabilities Education Act (IDEA) subjected to mechanical restraint, 24 (1.3%) were American Indian or Alaska Native.",,,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1-3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that the midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at  http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
