Retained in grade 12,Minnesota,"1,876 ",49 ,2.6 ,176 ,9.4 ,215 ,11.5 ,392 ,20.9 ,970 ,51.7 ,5 ,0.3 ,69 ,3.7 ,927 ,49.4 ,30 ,1.6 ,205 ,10.9 ,224 ,100.0 
Retained in grade 12,Mississippi,939 ,0 ,0.0 ,8 ,0.9 ,13 ,1.4 ,764 ,81.4 ,152 ,16.2 ,0 ,0.0 ,1 to 3,0.2 ,37 ,3.9 ,1 to 3,0.3 ,7 ,0.7 ,197 ,100.0 
Retained in grade 12,Missouri,"1,195 ",7 ,0.6 ,25 ,2.1 ,60 ,5.0 ,323 ,27.0 ,757 ,63.3 ,1 to 3,0.1 ,22 ,1.8 ,526 ,44.0 ,26 ,2.2 ,25 ,2.1 ,249 ,100.0 
Retained in grade 12,Montana,57 ,13 ,22.8 ,1 to 3,3.5 ,1 to 3,5.3 ,0 ,0.0 ,37 ,64.9 ,0 ,0.0 ,1 to 3,3.5 ,8 ,14.0 ,1 to 3,3.5 ,1 to 3,3.5 ,30 ,100.0 
Retained in grade 12,Nebraska,825 ,23 ,2.8 ,48 ,5.8 ,184 ,22.3 ,121 ,14.7 ,427 ,51.8 ,0 ,0.0 ,22 ,2.7 ,336 ,40.7 ,6 ,0.7 ,109 ,13.2 ,80 ,100.0 
Retained in grade 12,Nevada,633 ,9 ,1.4 ,20 ,3.2 ,301 ,47.6 ,105 ,16.6 ,167 ,26.4 ,5 ,0.8 ,26 ,4.1 ,187 ,29.5 ,10 ,1.6 ,105 ,16.6 ,65 ,100.0 
Retained in grade 12,New Hampshire,351 ,1 to 3,0.9 ,8 ,2.3 ,21 ,6.0 ,8 ,2.3 ,309 ,88.0 ,0 ,0.0 ,1 to 3,0.6 ,162 ,46.2 ,17 ,4.8 ,5 ,1.4 ,64 ,100.0 
Retained in grade 12,New Jersey,869 ,1 to 3,0.2 ,36 ,4.1 ,253 ,29.1 ,259 ,29.8 ,307 ,35.3 ,1 to 3,0.3 ,9 ,1.0 ,333 ,38.3 ,23 ,2.6 ,27 ,3.1 ,202 ,100.0 
Retained in grade 12,New Mexico,635 ,103 ,16.2 ,7 ,1.1 ,368 ,58.0 ,17 ,2.7 ,137 ,21.6 ,0 ,0.0 ,1 to 3,0.5 ,139 ,21.9 ,1 to 3,0.3 ,105 ,16.5 ,98 ,100.0 
Retained in grade 12,New York,"5,674 ",44 ,0.8 ,447 ,7.9 ,"1,881 ",33.2 ,"1,766 ",31.1 ,"1,492 ",26.3 ,10 ,0.2 ,34 ,0.6 ,"1,451 ",25.6 ,111 ,2.0 ,"1,024 ",18.0 ,785 ,100.0 
Retained in grade 12,North Carolina,"1,978 ",23 ,1.2 ,32 ,1.6 ,298 ,15.1 ,706 ,35.7 ,850 ,43.0 ,1 to 3,0.1 ,68 ,3.4 ,833 ,42.1 ,41 ,2.1 ,104 ,5.3 ,392 ,100.0 
Retained in grade 12,North Dakota,94 ,11 ,11.7 ,1 to 3,1.1 ,4 ,4.3 ,10 ,10.6 ,68 ,72.3 ,0 ,0.0 ,0 ,0.0 ,38 ,40.4 ,1 to 3,3.2 ,5 ,5.3 ,18 ,100.0 
Retained in grade 12,Ohio,"1,912 ",5 ,0.3 ,35 ,1.8 ,105 ,5.5 ,819 ,42.8 ,882 ,46.1 ,1 to 3,0.1 ,65 ,3.4 ,483 ,25.3 ,40 ,2.1 ,76 ,4.0 ,323 ,100.0 
Retained in grade 12,Oklahoma,541 ,61 ,11.3 ,9 ,1.7 ,116 ,21.4 ,116 ,21.4 ,214 ,39.6 ,1 to 3,0.4 ,23 ,4.3 ,135 ,25.0 ,5 ,0.9 ,46 ,8.5 ,134 ,100.0 
Retained in grade 12,Oregon,"2,313 ",56 ,2.4 ,23 ,1.0 ,662 ,28.6 ,59 ,2.6 ,"1,385 ",59.9 ,21 ,0.9 ,107 ,4.6 ,615 ,26.6 ,65 ,2.8 ,148 ,6.4 ,146 ,100.0 
Retained in grade 12,Pennsylvania,"2,495 ",4 ,0.2 ,52 ,2.1 ,394 ,15.8 ,527 ,21.1 ,"1,464 ",58.7 ,0 ,0.0 ,54 ,2.2 ,"1,081 ",43.3 ,96 ,3.8 ,95 ,3.8 ,453 ,100.0 
Retained in grade 12,Rhode Island,293 ,0 ,0.0 ,1 to 3,1.0 ,73 ,24.9 ,23 ,7.8 ,189 ,64.5 ,0 ,0.0 ,5 ,1.7 ,107 ,36.5 ,12 ,4.1 ,14 ,4.8 ,36 ,100.0 
Retained in grade 12,South Carolina,524 ,1 to 3,0.4 ,8 ,1.5 ,22 ,4.2 ,240 ,45.8 ,240 ,45.8 ,0 ,0.0 ,12 ,2.3 ,208 ,39.7 ,14 ,2.7 ,21 ,4.0 ,148 ,100.0 
Retained in grade 12,South Dakota,85 ,17 ,20.0 ,4 ,4.7 ,4 ,4.7 ,6 ,7.1 ,51 ,60.0 ,0 ,0.0 ,1 to 3,3.5 ,22 ,25.9 ,1 to 3,3.5 ,6 ,7.1 ,34 ,100.0 
Retained in grade 12,Tennessee,"1,130 ",0 ,0.0 ,11 ,1.0 ,91 ,8.1 ,691 ,61.2 ,329 ,29.1 ,1 to 3,0.2 ,6 ,0.5 ,226 ,20.0 ,10 ,0.9 ,31 ,2.7 ,146 ,100.0 
Retained in grade 12,Texas,"9,072 ",39 ,0.4 ,277 ,3.1 ,"4,860 ",53.6 ,"1,513 ",16.7 ,"2,245 ",24.7 ,10 ,0.1 ,128 ,1.4 ,"3,336 ",36.8 ,322 ,3.5 ,983 ,10.8 ,"1,058 ",100.0 
Retained in grade 12,Utah,484 ,1 to 3,0.6 ,9 ,1.9 ,101 ,20.9 ,10 ,2.1 ,335 ,69.2 ,14 ,2.9 ,12 ,2.5 ,330 ,68.2 ,1 to 3,0.4 ,69 ,14.3 ,76 ,100.0 
Retained in grade 12,Vermont,104 ,0 ,0.0 ,1 to 3,1.9 ,1 to 3,1.9 ,1 to 3,2.9 ,97 ,93.3 ,0 ,0.0 ,0 ,0.0 ,31 ,29.8 ,8 ,7.7 ,1 to 3,1.9 ,37 ,100.0 
Retained in grade 12,Virginia,"1,796 ",7 ,0.4 ,109 ,6.1 ,313 ,17.4 ,594 ,33.1 ,711 ,39.6 ,1 to 3,0.1 ,61 ,3.4 ,648 ,36.1 ,38 ,2.1 ,182 ,10.1 ,285 ,100.0 
Retained in grade 12,Washington,"5,742 ",122 ,2.1 ,304 ,5.3 ,"1,431 ",24.9 ,405 ,7.1 ,"3,049 ",53.1 ,67 ,1.2 ,364 ,6.3 ,"1,803 ",31.4 ,184 ,3.2 ,454 ,7.9 ,447 ,100.0 
Retained in grade 12,West Virginia,236 ,0 ,0.0 ,0 ,0.0 ,1 to 3,1.3 ,19 ,8.1 ,209 ,88.6 ,0 ,0.0 ,5 ,2.1 ,60 ,25.4 ,1 to 3,0.8 ,1 to 3,1.3 ,63 ,100.0 
Retained in grade 12,Wisconsin,"1,594 ",32 ,2.0 ,76 ,4.8 ,238 ,14.9 ,229 ,14.4 ,981 ,61.5 ,1 to 3,0.1 ,36 ,2.3 ,479 ,30.1 ,10 ,0.6 ,110 ,6.9 ,331 ,100.0 
Retained in grade 12,Wyoming,84 ,1 to 3,3.6 ,0 ,0.0 ,14 ,16.7 ,4 ,4.8 ,61 ,72.6 ,0 ,0.0 ,1 to 3,2.4 ,32 ,38.1 ,1 to 3,3.6 ,1 to 3,3.6 ,36 ,100.0 
,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 84,668 public school male students retained in grade 12, 1,266 (1.5%) were American Indian or Alaska Native, 27,909 (33.0%) were students with disabilities served under the Individuals with Disabilities Education Act (IDEA), and 2,400 (2.8%) were students with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.",,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1 to 3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that a midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,
,            Data reported in this table represent 100.0% of responding schools.,,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,
