Mechanical restraint,Iowa,16 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,18.8 ,13 ,81.3 ,0 ,0.0 ,0 ,0.0 ,13 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"1,424 ",100.0 ,
Mechanical restraint,Kansas,106 ,1 to 3,1.0 ,0 ,0.0 ,18 ,17.3 ,10 ,9.6 ,75 ,72.1 ,0 ,0.0 ,0 ,0.0 ,72 ,97.3 ,1 to 3,2.7 ,1 to 3,1.9 ,"1,396 ",99.9 ,
Mechanical restraint,Kentucky,26 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,7 ,26.9 ,19 ,73.1 ,0 ,0.0 ,0 ,0.0 ,8 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"1,422 ",100.0 ,
Mechanical restraint,Louisiana,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,343 ",100.0 ,
Mechanical restraint,Maine,20 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,5.0 ,19 ,95.0 ,0 ,0.0 ,0 ,0.0 ,18 ,100.0 ,0 ,0.0 ,1 to 3,10.0 ,573 ,100.0 ,
Mechanical restraint,Maryland,6 ,0 ,0.0 ,0 ,0.0 ,1 to 3,33.3 ,4 ,66.7 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,"1,435 ",100.0 ,
Mechanical restraint,Massachusetts,12 ,0 ,0.0 ,0 ,0.0 ,1 to 3,16.7 ,4 ,33.3 ,6 ,50.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,"1,859 ",100.0 ,
Mechanical restraint,Michigan,73 ,1 to 3,1.4 ,0 ,0.0 ,5 ,7.0 ,20 ,28.2 ,43 ,60.6 ,0 ,0.0 ,1 to 3,2.8 ,43 ,95.6 ,1 to 3,4.4 ,0 ,0.0 ,"3,672 ",100.0 ,
Mechanical restraint,Minnesota,151 ,1 to 3,1.3 ,5 ,3.4 ,7 ,4.7 ,39 ,26.2 ,90 ,60.4 ,0 ,0.0 ,6 ,4.0 ,38 ,95.0 ,1 to 3,5.0 ,0 ,0.0 ,"2,056 ",100.0 ,
Mechanical restraint,Mississippi,102 ,1 to 3,2.0 ,0 ,0.0 ,4 ,3.9 ,53 ,52.0 ,43 ,42.2 ,0 ,0.0 ,0 ,0.0 ,30 ,100.0 ,0 ,0.0 ,1 to 3,2.0 ,967 ,100.0 ,
Mechanical restraint,Missouri,118 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,58 ,49.2 ,60 ,50.8 ,0 ,0.0 ,0 ,0.0 ,56 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"2,281 ",100.0 ,
Mechanical restraint,Montana,1 to 3,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,794 ,100.0 ,
Mechanical restraint,Nebraska,26 ,0 ,0.0 ,0 ,0.0 ,8 ,30.8 ,10 ,38.5 ,8 ,30.8 ,0 ,0.0 ,0 ,0.0 ,12 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"1,050 ",100.0 ,
Mechanical restraint,Nevada,29 ,0 ,0.0 ,0 ,0.0 ,7 ,24.1 ,11 ,37.9 ,11 ,37.9 ,0 ,0.0 ,0 ,0.0 ,22 ,100.0 ,0 ,0.0 ,0 ,0.0 ,652 ,100.0 ,
Mechanical restraint,New Hampshire,10 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,10 ,100.0 ,0 ,0.0 ,0 ,0.0 ,4 ,100.0 ,0 ,0.0 ,0 ,0.0 ,482 ,100.0 ,
Mechanical restraint,New Jersey,18 ,0 ,0.0 ,1 to 3,11.1 ,1 to 3,11.1 ,7 ,38.9 ,7 ,38.9 ,0 ,0.0 ,0 ,0.0 ,11 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"2,469 ",100.0 ,
Mechanical restraint,New Mexico,4 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,50.0 ,0 ,0.0 ,1 to 3,50.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,872 ,96.7 ,
Mechanical restraint,New York,8 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,8 ,100.0 ,0 ,0.0 ,0 ,0.0 ,5 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"4,894 ",100.0 ,
Mechanical restraint,North Carolina,9 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,22.2 ,7 ,77.8 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,"2,587 ",100.0 ,
Mechanical restraint,North Dakota,26 ,6 ,26.1 ,0 ,0.0 ,1 to 3,8.7 ,4 ,17.4 ,11 ,47.8 ,0 ,0.0 ,0 ,0.0 ,13 ,81.3 ,1 to 3,18.8 ,8 ,30.8 ,451 ,100.0 ,
Mechanical restraint,Ohio,22 ,0 ,0.0 ,0 ,0.0 ,4 ,18.2 ,1 to 3,13.6 ,12 ,54.5 ,0 ,0.0 ,1 to 3,13.6 ,13 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"3,609 ",100.0 ,
Mechanical restraint,Oklahoma,24 ,4 ,16.7 ,0 ,0.0 ,1 to 3,8.3 ,7 ,29.2 ,11 ,45.8 ,0 ,0.0 ,0 ,0.0 ,16 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"1,811 ",100.0 ,
Mechanical restraint,Oregon,1 to 3,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,"1,309 ",100.0 ,
Mechanical restraint,Pennsylvania,100 ,0 ,0.0 ,0 ,0.0 ,17 ,17.7 ,26 ,27.1 ,51 ,53.1 ,0 ,0.0 ,1 to 3,2.1 ,26 ,86.7 ,4 ,13.3 ,4 ,4.0 ,"3,056 ",93.0 ,
Mechanical restraint,Rhode Island,31 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,31 ,100.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,293 ,100.0 ,
Mechanical restraint,South Carolina,208 ,0 ,0.0 ,0 ,0.0 ,1 to 3,1.5 ,147 ,72.4 ,50 ,24.6 ,0 ,0.0 ,1 to 3,1.5 ,93 ,94.9 ,5 ,5.1 ,16 ,7.7 ,"1,226 ",100.0 ,
Mechanical restraint,South Dakota,15 ,9 ,60.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,6 ,40.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,687 ,100.0 ,
Mechanical restraint,Tennessee,42 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,14 ,33.3 ,26 ,61.9 ,0 ,0.0 ,1 to 3,4.8 ,12 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"1,798 ",90.7 ,
Mechanical restraint,Texas,"1,705 ",7 ,0.4 ,8 ,0.5 ,859 ,52.5 ,302 ,18.4 ,428 ,26.1 ,4 ,0.2 ,29 ,1.8 ,402 ,85.5 ,68 ,14.5 ,113 ,6.6 ,"8,574 ",100.0 ,
Mechanical restraint,Utah,46 ,1 to 3,6.5 ,0 ,0.0 ,6 ,13.0 ,5 ,10.9 ,28 ,60.9 ,1 to 3,4.3 ,1 to 3,4.3 ,28 ,100.0 ,0 ,0.0 ,11 ,23.9 ,990 ,100.0 ,
Mechanical restraint,Vermont,5 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,5 ,100.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,307 ,100.0 ,
Mechanical restraint,Virginia,60 ,0 ,0.0 ,0 ,0.0 ,4 ,6.7 ,46 ,76.7 ,7 ,11.7 ,0 ,0.0 ,1 to 3,5.0 ,23 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"1,969 ",99.7 ,
Mechanical restraint,Washington,33 ,1 to 3,3.0 ,1 to 3,6.1 ,4 ,12.1 ,8 ,24.2 ,13 ,39.4 ,1 to 3,6.1 ,1 to 3,9.1 ,27 ,100.0 ,0 ,0.0 ,1 to 3,3.0 ,"2,282 ",99.5 ,
Mechanical restraint,West Virginia,7 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,28.6 ,5 ,71.4 ,0 ,0.0 ,0 ,0.0 ,1 to 3,100.0 ,0 ,0.0 ,0 ,0.0 ,730 ,100.0 ,
Mechanical restraint,Wisconsin,27 ,1 to 3,7.4 ,0 ,0.0 ,5 ,18.5 ,1 to 3,11.1 ,14 ,51.9 ,0 ,0.0 ,1 to 3,11.1 ,15 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"2,244 ",98.8 ,
Mechanical restraint,Wyoming,4 ,0 ,0.0 ,0 ,0.0 ,1 to 3,50.0 ,0 ,0.0 ,1 to 3,50.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,360 ,100.0 ,
,,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 4,499 public school male students subjected to mechanical restraint, 60 (1.4%) were American Indian or Alaska Native, 1,472 (93.8%) were students with disabilities served under the Individuals with Disabilities Education Act (IDEA), and 97 (6.2%) were students with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.",,,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1-3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that the midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at  http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
