Retained in grade 7,Kansas,44 ,0 ,0.0 ,1 to 3,4.5 ,16 ,36.4 ,8 ,18.2 ,13 ,29.5 ,0 ,0.0 ,5 ,11.4 ,11 ,25.0 ,0 ,0.0 ,8 ,18.2 ,24 ,100.0 
Retained in grade 7,Kentucky,255 ,0 ,0.0 ,0 ,0.0 ,7 ,2.7 ,46 ,18.0 ,195 ,76.5 ,0 ,0.0 ,7 ,2.7 ,19 ,7.5 ,1 to 3,0.8 ,5 ,2.0 ,108 ,100.0 
Retained in grade 7,Louisiana,"1,981 ",10 ,0.5 ,8 ,0.4 ,70 ,3.5 ,"1,040 ",52.5 ,830 ,41.9 ,0 ,0.0 ,23 ,1.2 ,223 ,11.3 ,216 ,10.9 ,33 ,1.7 ,284 ,100.0 
Retained in grade 7,Maine,46 ,1 to 3,4.3 ,0 ,0.0 ,1 to 3,4.3 ,1 to 3,4.3 ,38 ,82.6 ,0 ,0.0 ,1 to 3,4.3 ,9 ,19.6 ,1 to 3,6.5 ,1 to 3,4.3 ,19 ,100.0 
Retained in grade 7,Maryland,"1,164 ",4 ,0.3 ,8 ,0.7 ,93 ,8.0 ,823 ,70.7 ,211 ,18.1 ,1 to 3,0.2 ,23 ,2.0 ,211 ,18.1 ,90 ,7.7 ,15 ,1.3 ,176 ,100.0 
Retained in grade 7,Massachusetts,553 ,0 ,0.0 ,7 ,1.3 ,184 ,33.3 ,111 ,20.1 ,229 ,41.4 ,1 to 3,0.4 ,20 ,3.6 ,164 ,29.7 ,29 ,5.2 ,83 ,15.0 ,139 ,100.0 
Retained in grade 7,Michigan,736 ,1 to 3,0.4 ,1 to 3,0.3 ,53 ,7.2 ,369 ,50.1 ,289 ,39.3 ,0 ,0.0 ,20 ,2.7 ,113 ,15.4 ,12 ,1.6 ,26 ,3.5 ,212 ,100.0 
Retained in grade 7,Minnesota,412 ,17 ,4.1 ,22 ,5.3 ,36 ,8.7 ,69 ,16.7 ,261 ,63.3 ,1 to 3,0.2 ,6 ,1.5 ,55 ,13.3 ,1 to 3,0.7 ,27 ,6.6 ,42 ,100.0 
Retained in grade 7,Mississippi,"1,753 ",1 to 3,0.1 ,1 to 3,0.2 ,50 ,2.9 ,"1,076 ",61.4 ,622 ,35.5 ,0 ,0.0 ,0 ,0.0 ,117 ,6.7 ,5 ,0.3 ,21 ,1.2 ,210 ,100.0 
Retained in grade 7,Missouri,379 ,1 to 3,0.5 ,1 to 3,0.8 ,43 ,11.3 ,154 ,40.6 ,164 ,43.3 ,1 to 3,0.5 ,11 ,2.9 ,38 ,10.0 ,1 to 3,0.8 ,31 ,8.2 ,100 ,100.0 
Retained in grade 7,Montana,19 ,10 ,52.6 ,1 to 3,5.3 ,0 ,0.0 ,0 ,0.0 ,8 ,42.1 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,6 ,31.6 ,14 ,100.0 
Retained in grade 7,Nebraska,33 ,1 to 3,6.1 ,1 to 3,6.1 ,6 ,18.2 ,0 ,0.0 ,21 ,63.6 ,0 ,0.0 ,1 to 3,6.1 ,1 to 3,9.1 ,1 to 3,6.1 ,1 to 3,9.1 ,21 ,100.0 
Retained in grade 7,Nevada,522 ,11 ,2.1 ,8 ,1.5 ,257 ,49.2 ,107 ,20.5 ,110 ,21.1 ,8 ,1.5 ,21 ,4.0 ,61 ,11.7 ,21 ,4.0 ,119 ,22.8 ,76 ,100.0 
Retained in grade 7,New Hampshire,98 ,1 to 3,2.0 ,0 ,0.0 ,10 ,10.2 ,10 ,10.2 ,72 ,73.5 ,0 ,0.0 ,4 ,4.1 ,19 ,19.4 ,4 ,4.1 ,8 ,8.2 ,22 ,100.0 
Retained in grade 7,New Jersey,819 ,0 ,0.0 ,9 ,1.1 ,386 ,47.1 ,278 ,33.9 ,139 ,17.0 ,1 to 3,0.1 ,6 ,0.7 ,97 ,11.8 ,17 ,2.1 ,77 ,9.4 ,217 ,100.0 
Retained in grade 7,New Mexico,87 ,25 ,28.7 ,1 to 3,2.3 ,36 ,41.4 ,0 ,0.0 ,22 ,25.3 ,0 ,0.0 ,1 to 3,2.3 ,6 ,6.9 ,1 to 3,3.4 ,14 ,16.1 ,33 ,100.0 
Retained in grade 7,New York,"2,083 ",21 ,1.0 ,40 ,1.9 ,606 ,29.1 ,844 ,40.5 ,539 ,25.9 ,1 to 3,0.1 ,30 ,1.4 ,412 ,19.8 ,57 ,2.7 ,175 ,8.4 ,591 ,100.0 
Retained in grade 7,North Carolina,"1,321 ",21 ,1.6 ,7 ,0.5 ,203 ,15.4 ,546 ,41.3 ,489 ,37.0 ,1 to 3,0.2 ,52 ,3.9 ,232 ,17.6 ,46 ,3.5 ,87 ,6.6 ,317 ,100.0 
Retained in grade 7,North Dakota,35 ,17 ,48.6 ,1 to 3,2.9 ,0 ,0.0 ,1 to 3,2.9 ,14 ,40.0 ,0 ,0.0 ,1 to 3,5.7 ,9 ,25.7 ,1 to 3,5.7 ,1 to 3,8.6 ,18 ,100.0 
Retained in grade 7,Ohio,862 ,5 ,0.6 ,0 ,0.0 ,40 ,4.6 ,444 ,51.5 ,335 ,38.9 ,0 ,0.0 ,38 ,4.4 ,172 ,20.0 ,11 ,1.3 ,15 ,1.7 ,228 ,100.0 
Retained in grade 7,Oklahoma,439 ,58 ,13.2 ,4 ,0.9 ,100 ,22.8 ,94 ,21.4 ,145 ,33.0 ,0 ,0.0 ,38 ,8.7 ,78 ,17.8 ,4 ,0.9 ,44 ,10.0 ,120 ,100.0 
Retained in grade 7,Oregon,37 ,1 to 3,2.7 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,29 ,78.4 ,1 to 3,5.4 ,5 ,13.5 ,10 ,27.0 ,1 to 3,5.4 ,0 ,0.0 ,25 ,100.0 
Retained in grade 7,Pennsylvania,"1,298 ",1 to 3,0.2 ,7 ,0.5 ,193 ,14.9 ,375 ,28.9 ,682 ,52.5 ,1 to 3,0.2 ,35 ,2.7 ,217 ,16.7 ,34 ,2.6 ,27 ,2.1 ,354 ,100.0 
Retained in grade 7,Rhode Island,53 ,0 ,0.0 ,0 ,0.0 ,10 ,18.9 ,11 ,20.8 ,29 ,54.7 ,0 ,0.0 ,1 to 3,5.7 ,6 ,11.3 ,1 to 3,3.8 ,0 ,0.0 ,17 ,100.0 
Retained in grade 7,South Carolina,628 ,4 ,0.6 ,4 ,0.6 ,15 ,2.4 ,323 ,51.4 ,259 ,41.2 ,1 to 3,0.3 ,21 ,3.3 ,76 ,12.1 ,12 ,1.9 ,11 ,1.8 ,162 ,100.0 
Retained in grade 7,South Dakota,17 ,9 ,52.9 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,6 ,35.3 ,0 ,0.0 ,1 to 3,11.8 ,1 to 3,11.8 ,0 ,0.0 ,0 ,0.0 ,19 ,100.0 
Retained in grade 7,Tennessee,"1,184 ",0 ,0.0 ,8 ,0.7 ,130 ,11.0 ,768 ,64.9 ,271 ,22.9 ,0 ,0.0 ,7 ,0.6 ,38 ,3.2 ,4 ,0.3 ,16 ,1.4 ,173 ,99.4 
Retained in grade 7,Texas,"3,667 ",17 ,0.5 ,25 ,0.7 ,"2,304 ",62.8 ,670 ,18.3 ,606 ,16.5 ,1 to 3,0.1 ,43 ,1.2 ,335 ,9.1 ,277 ,7.6 ,824 ,22.5 ,"1,099 ",100.0 
Retained in grade 7,Utah,42 ,0 ,0.0 ,1 to 3,2.4 ,11 ,26.2 ,1 to 3,4.8 ,23 ,54.8 ,0 ,0.0 ,5 ,11.9 ,12 ,28.6 ,0 ,0.0 ,7 ,16.7 ,14 ,100.0 
Retained in grade 7,Vermont,35 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,5.7 ,33 ,94.3 ,0 ,0.0 ,0 ,0.0 ,5 ,14.3 ,1 to 3,2.9 ,0 ,0.0 ,17 ,100.0 
Retained in grade 7,Virginia,974 ,9 ,0.9 ,21 ,2.2 ,106 ,10.9 ,516 ,53.0 ,292 ,30.0 ,4 ,0.4 ,26 ,2.7 ,192 ,19.7 ,23 ,2.4 ,40 ,4.1 ,155 ,100.0 
Retained in grade 7,Washington,128 ,8 ,6.3 ,1 to 3,1.6 ,26 ,20.3 ,11 ,8.6 ,68 ,53.1 ,5 ,3.9 ,8 ,6.3 ,18 ,14.1 ,5 ,3.9 ,15 ,11.7 ,63 ,100.0 
Retained in grade 7,West Virginia,165 ,1 to 3,1.2 ,0 ,0.0 ,1 to 3,1.2 ,10 ,6.1 ,146 ,88.5 ,0 ,0.0 ,5 ,3.0 ,15 ,9.1 ,7 ,4.2 ,1 to 3,1.8 ,59 ,100.0 
Retained in grade 7,Wisconsin,95 ,1 to 3,2.1 ,0 ,0.0 ,14 ,14.7 ,41 ,43.2 ,38 ,40.0 ,0 ,0.0 ,0 ,0.0 ,29 ,30.5 ,0 ,0.0 ,8 ,8.4 ,56 ,100.0 
Retained in grade 7,Wyoming,18 ,4 ,22.2 ,0 ,0.0 ,6 ,33.3 ,0 ,0.0 ,6 ,33.3 ,0 ,0.0 ,1 to 3,11.1 ,1 to 3,11.1 ,0 ,0.0 ,1 to 3,11.1 ,12 ,100.0 
,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 33,396 public school students retained in grade 7, 371 (1.1%) were American Indian or Alaska Native, 4,836 (14.5%) were students with disabilities served under the Individuals with Disabilities Education Act (IDEA), and 1,370 (4.1%) were students with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.",,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1 to 3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that a midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,
,            Data reported in this table represent 100.0% of responding schools.,,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,
