Physical restraint,Louisiana,83 ,0 ,0.0 ,0 ,0.0 ,1 to 3,3.8 ,56 ,70.9 ,20 ,25.3 ,0 ,0.0 ,0 ,0.0 ,42 ,91.3 ,4 ,8.7 ,1 to 3,2.4 ,"1,343 ",100.0 
Physical restraint,Maine,569 ,1 to 3,0.4 ,4 ,0.7 ,9 ,1.6 ,30 ,5.3 ,509 ,89.9 ,1 to 3,0.2 ,11 ,1.9 ,488 ,99.4 ,1 to 3,0.6 ,5 ,0.9 ,573 ,100.0 
Physical restraint,Maryland,878 ,0 ,0.0 ,16 ,1.9 ,59 ,6.8 ,353 ,40.9 ,376 ,43.5 ,1 to 3,0.1 ,59 ,6.8 ,729 ,98.1 ,14 ,1.9 ,16 ,1.8 ,"1,435 ",100.0 
Physical restraint,Massachusetts,604 ,1 to 3,0.3 ,11 ,1.8 ,175 ,29.4 ,114 ,19.1 ,262 ,44.0 ,0 ,0.0 ,32 ,5.4 ,478 ,98.4 ,8 ,1.6 ,58 ,9.6 ,"1,859 ",100.0 
Physical restraint,Michigan,"1,684 ",14 ,0.8 ,10 ,0.6 ,52 ,3.1 ,314 ,18.7 ,"1,250 ",74.5 ,1 to 3,0.1 ,37 ,2.2 ,"1,348 ",99.6 ,6 ,0.4 ,8 ,0.5 ,"3,672 ",100.0 
Physical restraint,Minnesota,"1,338 ",23 ,1.7 ,13 ,1.0 ,71 ,5.3 ,404 ,30.4 ,785 ,59.0 ,0 ,0.0 ,35 ,2.6 ,"1,186 ",99.4 ,7 ,0.6 ,26 ,1.9 ,"2,056 ",100.0 
Physical restraint,Mississippi,189 ,0 ,0.0 ,0 ,0.0 ,7 ,3.7 ,125 ,66.1 ,57 ,30.2 ,0 ,0.0 ,0 ,0.0 ,80 ,100.0 ,0 ,0.0 ,0 ,0.0 ,967 ,100.0 
Physical restraint,Missouri,"1,611 ",1 to 3,0.1 ,4 ,0.3 ,26 ,1.6 ,365 ,22.9 ,"1,164 ",73.0 ,0 ,0.0 ,35 ,2.2 ,896 ,98.2 ,16 ,1.8 ,15 ,0.9 ,"2,281 ",100.0 
Physical restraint,Montana,80 ,11 ,13.9 ,0 ,0.0 ,1 to 3,3.8 ,4 ,5.1 ,58 ,73.4 ,0 ,0.0 ,1 to 3,3.8 ,50 ,98.0 ,1 to 3,2.0 ,1 to 3,3.8 ,794 ,100.0 
Physical restraint,Nebraska,256 ,5 ,2.0 ,1 to 3,1.2 ,31 ,12.2 ,30 ,11.8 ,171 ,67.1 ,1 to 3,0.4 ,14 ,5.5 ,209 ,99.5 ,1 to 3,0.5 ,1 to 3,1.2 ,"1,050 ",100.0 
Physical restraint,Nevada,"1,086 ",16 ,1.5 ,15 ,1.4 ,243 ,22.4 ,290 ,26.7 ,467 ,43.0 ,4 ,0.4 ,51 ,4.7 ,"1,072 ",100.0 ,0 ,0.0 ,12 ,1.1 ,652 ,100.0 
Physical restraint,New Hampshire,232 ,1 to 3,0.4 ,4 ,1.8 ,7 ,3.1 ,8 ,3.5 ,201 ,88.2 ,0 ,0.0 ,7 ,3.1 ,187 ,97.9 ,4 ,2.1 ,1 to 3,1.3 ,482 ,100.0 
Physical restraint,New Jersey,838 ,1 to 3,0.2 ,28 ,3.4 ,113 ,13.5 ,232 ,27.8 ,444 ,53.2 ,1 to 3,0.1 ,14 ,1.7 ,736 ,99.5 ,4 ,0.5 ,8 ,1.0 ,"2,469 ",100.0 
Physical restraint,New Mexico,97 ,1 to 3,3.2 ,0 ,0.0 ,43 ,45.3 ,9 ,9.5 ,39 ,41.1 ,0 ,0.0 ,1 to 3,1.1 ,71 ,97.3 ,1 to 3,2.7 ,5 ,5.2 ,872 ,96.7 
Physical restraint,New York,"1,620 ",5 ,0.3 ,5 ,0.3 ,138 ,8.6 ,475 ,29.6 ,943 ,58.8 ,0 ,0.0 ,37 ,2.3 ,"1,342 ",98.7 ,17 ,1.3 ,7 ,0.4 ,"4,894 ",100.0 
Physical restraint,North Carolina,62 ,0 ,0.0 ,0 ,0.0 ,1 to 3,3.2 ,12 ,19.4 ,48 ,77.4 ,0 ,0.0 ,0 ,0.0 ,45 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"2,587 ",100.0 
Physical restraint,North Dakota,115 ,28 ,26.2 ,0 ,0.0 ,1 to 3,2.8 ,11 ,10.3 ,64 ,59.8 ,1 to 3,0.9 ,0 ,0.0 ,67 ,89.3 ,8 ,10.7 ,10 ,8.7 ,451 ,100.0 
Physical restraint,Ohio,"1,159 ",0 ,0.0 ,4 ,0.3 ,29 ,2.5 ,446 ,38.5 ,609 ,52.6 ,0 ,0.0 ,69 ,6.0 ,991 ,99.8 ,1 to 3,0.2 ,16 ,1.4 ,"3,609 ",100.0 
Physical restraint,Oklahoma,360 ,31 ,8.6 ,0 ,0.0 ,27 ,7.5 ,94 ,26.2 ,182 ,50.7 ,0 ,0.0 ,25 ,7.0 ,222 ,99.6 ,1 to 3,0.4 ,14 ,3.9 ,"1,811 ",100.0 
Physical restraint,Oregon,788 ,22 ,2.8 ,10 ,1.3 ,98 ,12.5 ,42 ,5.4 ,553 ,70.4 ,1 to 3,0.3 ,58 ,7.4 ,713 ,99.6 ,1 to 3,0.4 ,44 ,5.6 ,"1,309 ",100.0 
Physical restraint,Pennsylvania,"1,085 ",1 to 3,0.1 ,7 ,0.6 ,76 ,7.0 ,291 ,26.9 ,658 ,60.8 ,0 ,0.0 ,50 ,4.6 ,950 ,99.8 ,1 to 3,0.2 ,12 ,1.1 ,"3,056 ",93.0 
Physical restraint,Rhode Island,386 ,4 ,1.0 ,1 to 3,0.8 ,63 ,16.5 ,50 ,13.1 ,245 ,64.1 ,0 ,0.0 ,17 ,4.5 ,250 ,98.4 ,4 ,1.6 ,12 ,3.1 ,293 ,100.0 
Physical restraint,South Carolina,614 ,1 to 3,0.3 ,7 ,1.2 ,11 ,1.8 ,351 ,57.8 ,221 ,36.4 ,0 ,0.0 ,15 ,2.5 ,442 ,98.4 ,7 ,1.6 ,22 ,3.6 ,"1,226 ",100.0 
Physical restraint,South Dakota,217 ,54 ,25.5 ,0 ,0.0 ,16 ,7.5 ,15 ,7.1 ,119 ,56.1 ,0 ,0.0 ,8 ,3.8 ,89 ,94.7 ,5 ,5.3 ,8 ,3.7 ,687 ,100.0 
Physical restraint,Tennessee,665 ,1 to 3,0.2 ,6 ,0.9 ,20 ,3.0 ,203 ,30.6 ,419 ,63.1 ,0 ,0.0 ,15 ,2.3 ,537 ,99.8 ,1 to 3,0.2 ,8 ,1.2 ,"1,798 ",90.7 
Physical restraint,Texas,"4,023 ",18 ,0.5 ,36 ,0.9 ,"1,378 ",34.9 ,795 ,20.1 ,"1,606 ",40.6 ,1 to 3,0.1 ,117 ,3.0 ,"2,777 ",97.5 ,71 ,2.5 ,209 ,5.2 ,"8,574 ",100.0 
Physical restraint,Utah,272 ,4 ,1.5 ,5 ,1.8 ,33 ,12.2 ,7 ,2.6 ,211 ,77.9 ,4 ,1.5 ,7 ,2.6 ,227 ,99.6 ,1 to 3,0.4 ,14 ,5.1 ,990 ,100.0 
Physical restraint,Vermont,392 ,4 ,1.1 ,0 ,0.0 ,4 ,1.1 ,12 ,3.2 ,347 ,92.3 ,0 ,0.0 ,9 ,2.4 ,266 ,94.3 ,16 ,5.7 ,1 to 3,0.8 ,307 ,100.0 
Physical restraint,Virginia,591 ,1 to 3,0.3 ,1 to 3,0.5 ,22 ,3.8 ,276 ,47.6 ,252 ,43.4 ,0 ,0.0 ,25 ,4.3 ,468 ,97.7 ,11 ,2.3 ,5 ,0.8 ,"1,969 ",99.7 
Physical restraint,Washington,542 ,17 ,3.1 ,12 ,2.2 ,61 ,11.3 ,54 ,10.0 ,345 ,63.8 ,5 ,0.9 ,47 ,8.7 ,492 ,99.8 ,1 to 3,0.2 ,18 ,3.3 ,"2,282 ",99.5 
Physical restraint,West Virginia,244 ,0 ,0.0 ,1 to 3,1.2 ,6 ,2.5 ,15 ,6.2 ,208 ,85.6 ,0 ,0.0 ,11 ,4.5 ,167 ,99.4 ,1 to 3,0.6 ,0 ,0.0 ,730 ,100.0 
Physical restraint,Wisconsin,"1,887 ",52 ,2.8 ,23 ,1.2 ,134 ,7.1 ,339 ,18.0 ,"1,243 ",66.0 ,1 to 3,0.1 ,92 ,4.9 ,"1,552 ",99.8 ,1 to 3,0.2 ,70 ,3.7 ,"2,244 ",98.8 
Physical restraint,Wyoming,130 ,5 ,3.8 ,0 ,0.0 ,8 ,6.2 ,1 to 3,1.5 ,115 ,88.5 ,0 ,0.0 ,0 ,0.0 ,112 ,100.0 ,0 ,0.0 ,1 to 3,2.3 ,360 ,100.0 
,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 38,354 public school male students subjected to physical restraint, 446 (1.2%) were American Indian or Alaska Native, 29,547 (99.0%) were students with disabilities served under the Individuals with Disabilities Education Act (IDEA), and 310 (1.0%) were students with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.",,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1-3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that the midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at  http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
