Seclusion,California,199 ,1 to 3,0.5 ,15 ,7.7 ,70 ,35.9 ,35 ,17.9 ,71 ,36.4 ,0 ,0.0 ,1 to 3,1.5 ,87 ,95.6 ,4 ,4.4 ,28 ,14.1 ,"9,883 ",99.8 
Seclusion,Colorado,774 ,9 ,1.2 ,6 ,0.8 ,240 ,31.2 ,34 ,4.4 ,446 ,57.9 ,0 ,0.0 ,35 ,4.5 ,237 ,98.3 ,4 ,1.7 ,37 ,4.8 ,"1,841 ",100.0 
Seclusion,Connecticut,776 ,1 to 3,0.1 ,12 ,1.6 ,157 ,20.4 ,170 ,22.1 ,402 ,52.3 ,0 ,0.0 ,27 ,3.5 ,668 ,99.0 ,7 ,1.0 ,18 ,2.3 ,"1,140 ",100.0 
Seclusion,Delaware,35 ,0 ,0.0 ,1 to 3,5.7 ,0 ,0.0 ,16 ,45.7 ,17 ,48.6 ,0 ,0.0 ,0 ,0.0 ,35 ,100.0 ,0 ,0.0 ,0 ,0.0 ,227 ,100.0 
Seclusion,District of Columbia,23 ,0 ,0.0 ,0 ,0.0 ,1 to 3,8.7 ,20 ,87.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,4.3 ,5 ,100.0 ,0 ,0.0 ,0 ,0.0 ,204 ,100.0 
Seclusion,Florida,445 ,0 ,0.0 ,4 ,0.9 ,74 ,17.0 ,125 ,28.7 ,206 ,47.4 ,0 ,0.0 ,26 ,6.0 ,249 ,96.1 ,10 ,3.9 ,17 ,3.8 ,"3,954 ",100.0 
Seclusion,Georgia,41 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,23 ,56.1 ,16 ,39.0 ,0 ,0.0 ,1 to 3,4.9 ,29 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"2,444 ",99.8 
Seclusion,Hawaii,0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,287 ,100.0 
Seclusion,Idaho,462 ,4 ,0.9 ,1 to 3,0.7 ,150 ,33.9 ,9 ,2.0 ,270 ,60.9 ,0 ,0.0 ,7 ,1.6 ,66 ,77.6 ,19 ,22.4 ,116 ,25.1 ,715 ,100.0 
Seclusion,Illinois,"4,123 ",4 ,0.1 ,27 ,0.7 ,114 ,2.8 ,"1,871 ",45.6 ,"1,769 ",43.1 ,0 ,0.0 ,320 ,7.8 ,"1,666 ",98.9 ,18 ,1.1 ,21 ,0.5 ,"4,134 ",100.0 
Seclusion,Indiana,835 ,0 ,0.0 ,5 ,0.6 ,36 ,4.3 ,154 ,18.5 ,579 ,69.6 ,0 ,0.0 ,58 ,7.0 ,553 ,99.5 ,1 to 3,0.5 ,6 ,0.7 ,"1,864 ",100.0 
Seclusion,Iowa,"1,351 ",4 ,0.3 ,6 ,0.4 ,41 ,3.1 ,237 ,17.6 ,"1,013 ",75.4 ,1 to 3,0.1 ,41 ,3.1 ,813 ,99.1 ,7 ,0.9 ,18 ,1.3 ,"1,424 ",100.0 
Seclusion,Kansas,690 ,15 ,2.2 ,5 ,0.7 ,44 ,6.4 ,65 ,9.5 ,508 ,73.9 ,0 ,0.0 ,50 ,7.3 ,574 ,99.5 ,1 to 3,0.5 ,16 ,2.3 ,"1,396 ",99.9 
Seclusion,Kentucky,897 ,1 to 3,0.1 ,1 to 3,0.1 ,98 ,11.0 ,188 ,21.0 ,525 ,58.7 ,0 ,0.0 ,81 ,9.1 ,598 ,99.5 ,1 to 3,0.5 ,13 ,1.4 ,"1,422 ",100.0 
Seclusion,Louisiana,35 ,0 ,0.0 ,0 ,0.0 ,1 to 3,3.2 ,18 ,58.1 ,12 ,38.7 ,0 ,0.0 ,0 ,0.0 ,11 ,73.3 ,4 ,26.7 ,0 ,0.0 ,"1,343 ",100.0 
Seclusion,Maine,408 ,1 to 3,0.7 ,0 ,0.0 ,7 ,1.7 ,17 ,4.2 ,373 ,92.1 ,0 ,0.0 ,5 ,1.2 ,372 ,99.2 ,1 to 3,0.8 ,5 ,1.2 ,573 ,100.0 
Seclusion,Maryland,509 ,0 ,0.0 ,8 ,1.6 ,24 ,4.8 ,224 ,44.7 ,218 ,43.5 ,0 ,0.0 ,27 ,5.4 ,454 ,98.3 ,8 ,1.7 ,7 ,1.4 ,"1,435 ",100.0 
Seclusion,Massachusetts,111 ,0 ,0.0 ,5 ,4.6 ,29 ,26.9 ,17 ,15.7 ,52 ,48.1 ,0 ,0.0 ,5 ,4.6 ,80 ,96.4 ,1 to 3,3.6 ,14 ,12.6 ,"1,859 ",100.0 
Seclusion,Michigan,"2,411 ",27 ,1.1 ,17 ,0.7 ,115 ,4.8 ,259 ,10.8 ,"1,914 ",79.8 ,1 to 3,0.0 ,65 ,2.7 ,"1,383 ",99.1 ,13 ,0.9 ,19 ,0.8 ,"3,672 ",100.0 
Seclusion,Minnesota,"1,232 ",21 ,1.7 ,12 ,1.0 ,63 ,5.2 ,384 ,31.4 ,704 ,57.6 ,1 to 3,0.2 ,37 ,3.0 ,"1,009 ",99.1 ,9 ,0.9 ,24 ,1.9 ,"2,056 ",100.0 
Seclusion,Mississippi,88 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,72 ,81.8 ,16 ,18.2 ,0 ,0.0 ,0 ,0.0 ,21 ,100.0 ,0 ,0.0 ,0 ,0.0 ,967 ,100.0 
Seclusion,Missouri,"2,347 ",5 ,0.2 ,13 ,0.6 ,106 ,4.7 ,468 ,20.7 ,"1,575 ",69.6 ,8 ,0.4 ,87 ,3.8 ,628 ,88.1 ,85 ,11.9 ,4 ,0.2 ,"2,281 ",100.0 
Seclusion,Montana,151 ,28 ,18.8 ,1 to 3,0.7 ,1 to 3,1.3 ,1 to 3,1.3 ,113 ,75.8 ,0 ,0.0 ,1 to 3,2.0 ,38 ,95.0 ,1 to 3,5.0 ,7 ,4.6 ,794 ,100.0 
Seclusion,Nebraska,833 ,8 ,1.0 ,4 ,0.5 ,79 ,9.5 ,76 ,9.1 ,628 ,75.6 ,0 ,0.0 ,36 ,4.3 ,492 ,99.6 ,1 to 3,0.4 ,6 ,0.7 ,"1,050 ",100.0 
Seclusion,Nevada,34 ,0 ,0.0 ,0 ,0.0 ,9 ,26.5 ,12 ,35.3 ,13 ,38.2 ,0 ,0.0 ,0 ,0.0 ,20 ,100.0 ,0 ,0.0 ,0 ,0.0 ,652 ,100.0 
Seclusion,New Hampshire,94 ,0 ,0.0 ,1 to 3,1.1 ,4 ,4.4 ,5 ,5.5 ,80 ,87.9 ,0 ,0.0 ,1 to 3,1.1 ,80 ,96.4 ,1 to 3,3.6 ,0 ,0.0 ,482 ,100.0 
Seclusion,New Jersey,182 ,0 ,0.0 ,5 ,2.7 ,26 ,14.3 ,88 ,48.4 ,56 ,30.8 ,0 ,0.0 ,7 ,3.8 ,131 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"2,469 ",100.0 
Seclusion,New Mexico,19 ,0 ,0.0 ,0 ,0.0 ,1 to 3,12.5 ,1 to 3,12.5 ,10 ,62.5 ,0 ,0.0 ,1 to 3,12.5 ,7 ,70.0 ,1 to 3,30.0 ,1 to 3,10.5 ,872 ,96.7 
Seclusion,New York,355 ,1 to 3,0.9 ,4 ,1.2 ,59 ,17.4 ,86 ,25.4 ,178 ,52.5 ,0 ,0.0 ,9 ,2.7 ,171 ,91.4 ,16 ,8.6 ,1 to 3,0.6 ,"4,894 ",100.0 
Seclusion,North Carolina,15 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,10 ,66.7 ,5 ,33.3 ,0 ,0.0 ,0 ,0.0 ,13 ,100.0 ,0 ,0.0 ,0 ,0.0 ,"2,587 ",100.0 
Seclusion,North Dakota,153 ,14 ,9.9 ,5 ,3.5 ,8 ,5.7 ,12 ,8.5 ,101 ,71.6 ,1 to 3,0.7 ,0 ,0.0 ,65 ,84.4 ,12 ,15.6 ,7 ,4.6 ,451 ,100.0 
Seclusion,Ohio,666 ,0 ,0.0 ,6 ,0.9 ,26 ,3.9 ,213 ,32.1 ,387 ,58.3 ,0 ,0.0 ,32 ,4.8 ,555 ,99.6 ,1 to 3,0.4 ,6 ,0.9 ,"3,609 ",100.0 
Seclusion,Oklahoma,630 ,38 ,6.0 ,1 to 3,0.2 ,97 ,15.4 ,204 ,32.4 ,266 ,42.2 ,0 ,0.0 ,24 ,3.8 ,235 ,100.0 ,0 ,0.0 ,66 ,10.5 ,"1,811 ",100.0 
Seclusion,Oregon,546 ,8 ,1.5 ,11 ,2.0 ,58 ,10.6 ,25 ,4.6 ,404 ,74.0 ,1 to 3,0.4 ,38 ,7.0 ,495 ,100.0 ,0 ,0.0 ,32 ,5.9 ,"1,309 ",100.0 
Seclusion,Pennsylvania,614 ,0 ,0.0 ,0 ,0.0 ,26 ,4.3 ,29 ,4.8 ,542 ,89.0 ,0 ,0.0 ,12 ,2.0 ,224 ,97.8 ,5 ,2.2 ,9 ,1.5 ,"3,056 ",93.0 
Seclusion,Rhode Island,35 ,0 ,0.0 ,0 ,0.0 ,14 ,40.0 ,5 ,14.3 ,11 ,31.4 ,0 ,0.0 ,5 ,14.3 ,29 ,100.0 ,0 ,0.0 ,1 to 3,2.9 ,293 ,100.0 
Seclusion,South Carolina,244 ,0 ,0.0 ,1 to 3,1.2 ,7 ,2.9 ,120 ,49.2 ,108 ,44.3 ,0 ,0.0 ,6 ,2.5 ,224 ,100.0 ,0 ,0.0 ,5 ,2.0 ,"1,226 ",100.0 
Seclusion,South Dakota,227 ,77 ,33.9 ,0 ,0.0 ,13 ,5.7 ,4 ,1.8 ,131 ,57.7 ,0 ,0.0 ,1 to 3,0.9 ,28 ,100.0 ,0 ,0.0 ,0 ,0.0 ,687 ,100.0 
Seclusion,Tennessee,349 ,1 to 3,0.9 ,4 ,1.1 ,6 ,1.7 ,91 ,26.1 ,234 ,67.0 ,0 ,0.0 ,11 ,3.2 ,269 ,100.0 ,0 ,0.0 ,6 ,1.7 ,"1,798 ",90.7 
Seclusion,Texas,966 ,4 ,0.4 ,1 to 3,0.3 ,204 ,22.5 ,185 ,20.4 ,483 ,53.3 ,1 to 3,0.2 ,25 ,2.8 ,230 ,79.3 ,60 ,20.7 ,40 ,4.1 ,"8,574 ",100.0 
Seclusion,Utah,359 ,6 ,1.7 ,5 ,1.4 ,49 ,13.8 ,6 ,1.7 ,282 ,79.2 ,1 to 3,0.3 ,7 ,2.0 ,248 ,98.8 ,1 to 3,1.2 ,15 ,4.2 ,990 ,100.0 
Seclusion,Vermont,227 ,4 ,1.9 ,1 to 3,0.9 ,1 to 3,1.4 ,7 ,3.3 ,187 ,87.8 ,0 ,0.0 ,10 ,4.7 ,139 ,90.8 ,14 ,9.2 ,1 to 3,0.9 ,307 ,100.0 
Seclusion,Virginia,471 ,1 to 3,0.6 ,1 to 3,0.4 ,12 ,2.6 ,239 ,51.2 ,183 ,39.2 ,0 ,0.0 ,28 ,6.0 ,404 ,99.0 ,4 ,1.0 ,0 ,0.0 ,"1,969 ",99.7 
Seclusion,Washington,660 ,15 ,2.3 ,17 ,2.6 ,80 ,12.2 ,56 ,8.5 ,421 ,64.2 ,5 ,0.8 ,62 ,9.5 ,554 ,99.3 ,4 ,0.7 ,25 ,3.8 ,"2,282 ",99.5 
Seclusion,West Virginia,45 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1 to 3,4.4 ,42 ,93.3 ,0 ,0.0 ,1 to 3,2.2 ,24 ,100.0 ,0 ,0.0 ,0 ,0.0 ,730 ,100.0 
Seclusion,Wisconsin,"1,645 ",23 ,1.4 ,25 ,1.5 ,108 ,6.6 ,241 ,14.7 ,"1,150 ",70.0 ,1 to 3,0.1 ,94 ,5.7 ,"1,352 ",99.8 ,1 to 3,0.2 ,47 ,2.9 ,"2,244 ",98.8 
Seclusion,Wyoming,195 ,5 ,2.6 ,0 ,0.0 ,14 ,7.2 ,5 ,2.6 ,167 ,86.1 ,0 ,0.0 ,1 to 3,1.5 ,153 ,99.4 ,1 to 3,0.6 ,4 ,2.1 ,360 ,100.0 
,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 28,967 public school students subjected to seclusion, 388 (1.4%) were American Indian or Alaska Native, 16,272 (97.9%) were students with disabilities served under the Individuals with Disabilities Education Act (IDEA), and 343 (2.1%) were students with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.",,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1-3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that the midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at  http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
